verbs,sentences,preds,true
fix,The study does have several major assumptions -- the biggest being that Medicare expenditures are fixed ; the figures reflect a simple shift of money from one doctor 's pocket to another ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000001000000000000000000000000000000000000000000000000000000000000000000
fix,"Scott fit in well here , buying youngsters ' prize animals at the county fair and helping fix up the high - school football field ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000010000000000000000000000000000000000000000000000000000000000000000
flood,"Mr. Takeda , for one , thinks the Thais turned away from communism after the Vietnamese invaded Cambodia in 1979 and Thailand was flooded with refugees from its communist neighbors ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000010000000000000000000000000000000000000000000000000000000000
flourish,"A giant bank , once rumored to be failing , suddenly flourishes ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000010000000000000000000000000000000000000000000000000000000000000000000000
flourish,"But entertainment flourished , with audio and video items logging the biggest quarterly increase in consumption -- $ 23.2 billion ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010000000000000000000000000000000000000000000000000000000000000000000000000000000
flow,'' Day by day the opportunity was flowing away like blood draining out of my arm . '' -RRB-/-R,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000100000000000000000000000000000000000000000000000000000000000000000000000000
flow,The bolt and trigger flowed silently and smoothly as a river down its banks ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
fly,"In a flying start last year , checkers gave thumbs down to junk priced at $ 10 billion ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010000000000000000000000000000000000000000000000000000000000000000000000000000000
grab,"With gold demand slack and more governments than ever issuing gold bullion coins , he says , '' They 're grabbing for scraps . '",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000010000000000000000000000000000000000000000000000000000000000000
grasp,"One is that FDR was too unyielding toward the Japanese , and might have reached an understanding with them if he had grasped the nature of Japanese society and politics more adequately ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000100000000000000000000000000000000000000000000000000000000000
grasp,"I punch my fist in the air , '' Rocky '' -style , to indicate that I ' ve grasped the concept ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000100000000000000000000000000000000000000000000000000000000000000
grasp,There are truths of which we shall remain unaware forever because we do n't have the intelligence to grasp them ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000001000000000000000000000000000000000000000000000000000000000000000
grasp,"Although the editorial mentioned the deficiencies of the traditional , peer - review method of funding university research , it nevertheless failed to grasp the underlying realities that now have impelled Congress to fund university projects directly ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000010000000000000000000000000000000000000000000000000000000000
knock,"Some people can go out to the ball park once a year , knock back a few brews and compare frequent - flier mileage with their buddies while the Great Game goes on before their unseeing eyes ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000100000000000000000000000000000000000000000000000000000000000000000000
melt,"The international Food Court , serving up a melting pot of fast food , approximates a municipal park ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000010000000000000000000000000000000000000000000000000000000000000000000000000
miss,Nearly every scene seems to be missing something ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
miss,MOSCOW APPEARS unwilling to miss a deadline for its pullout from Afghanistan ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
miss,But Western and Soviet officials indicated that Moscow is unlikely to miss the Feb. 15 deadline for withdrawing its soldiers from the country ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000010000000000000000000000000000000000000000000000000000000000000000000000
miss,"Throughout training , Mr. Hynes and his classmates feared above all that they would wash out , or that the war would end , and that they 'd miss their chance at fighting the good fight ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000100000000000000000000000000000000000000000000000000000
miss,"They miss the point ignored by most city planners in Latin America : People , not planners , make cities ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100000000000000000000000000000000000000000000000000000000000000000000000000000000
plant,Some mines were planted by the U.S .- backed guerrillas themselves ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
play,"He ignores the fact that if the defendants were less affluent , it is unlikely that either plaintiff or lawyer would be playing in this legalistic sweepstakes ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000100000000000000000000000000000000000000000000000000000000000
pour,It pours toilet paper in parts of Michigan ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0100000000000000000000000000000000000000000000000000000000000000000000000000000000
pump,"Last week , the company said it was ready to enter bankruptcy court to avoid complying with the federal order to pump holding company assets into its troubled banks ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000001000000000000000000000000000000000000000000000000000000000000
rest,Real power still rests with Pretoria just as it does with Jerusalem ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
rest,"Thus , a first milestone has been reached on the road to rebuilding an international monetary order , though it rests on the will and ability of governments to impose self - discipline ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000010000000000000000000000000000000000000000000000000000000000000
rest,"By the time he was laid to rest in a solemn procession of 100 garbage trucks , a frenzied struggle for control of his empire was under way ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000100000000000000000000000000000000000000000000000000000000000000000000000000
ride,"'' It feels , '' says one uneasy rider , '' like I ' m riding the tailgate of a tornado . '",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000010000000000000000000000000000000000000000000000000000000000000000000000000
roll,"Using another feed formula , Rosemary Farms in Santa Maria , Calif . , has started rolling out an egg that it says has 55 % less cholesterol than normal -LRB- though such claims are controversial -RRB- ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000100000000000000000000000000000000000000000000000000000000000000000
roll,"Whatever , I got tired staring at it night after night , though I liked the eerie scene of shrouded , ghostly warriors standing silently on platforms that slowly roll them down the road into oblivion ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000010000000000000000000000000000000000000000000000000000
sleep,"'' But I was n't marrying them or sleeping with them , and it did n't mean I wanted to have dinner with them . '",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000010000000000000000000000000000000000000000000000000000000000000000000000000
sleep,"This weapon could be extremely powerful , perhaps ideal for the European battlefield -- simply put attacking troops to sleep ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000100000000000000000000000000000000000000000000000000000000000000
smooth,But the launch was n't completely smooth ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
stick,"MISSED CONNECTIONS : If you 're bound for Denver but get stuck in Detroit for the night because of a missed connection , do n't expect the airline to help ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000010000000000000000000000000000000000000000000000000000000000000000000000
stick,"The Nasdaq composite index , stuck in a narrow range since the beginning of September , slipped 0.28 to 384.20 ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000010000000000000000000000000000000000000000000000000000000000000000000000000000
stick,"Parents who might like to move away to protect their children , or to where jobs are more plentiful , are virtually stuck ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000100000000000000000000000000000000000000000000000000000000000
stick,"Intel and Motorola have sought to undo the reputation they got for haughtiness here during chip shortages in 1984 , when Japanese customers were often stuck at the end of their delivery lists ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000100000000000000000000000000000000000000000000000000000000
strike,"Born and raised in India and educated at Harvard , the young documentary maker visited Bombay and was struck by the numbers of children living in the street ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000001000000000000000000000000000000000000000000000000000000000000000
strike,"Even if Najibullah ca n't hang onto power , he may now be able to strike a better arrangement for a coalition government with a more compromising Pakistan ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000001000000000000000000000000000000000000000000000000000000000000000000
strike,"The telephone companies generally have been restrained from striking out against such services because of First Amendment concerns and because , as public utilities and monopolies , telephone companies have a duty to offer services without discrimination ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000010000000000000000000000000000000000000000000000000000000000000000000000000
strike,"The item veto strikes me as a good idea whose time has come , along with others common in our state constitutions ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
strike,"'' We still have the ' highly confident ' letter , '' he says , alluding to the letters from Drexel once brandished by corporate raiders to strike fear in the hearts of incumbent managements ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000001000000000000000000000000000000000000000000000000000000
strike,"According to Mr. Bellrose , the decline is due to a two - fisted villain that has struck the ducks where they 're the most vulnerable -- on the prairies of the Dakotas and southern Canada ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000010000000000000000000000000000000000000000000000000000000000000000
strike,"But even though the Sox are off to a typically lousy start this season , plenty of Chicagoans do n't want to see them strike out for Florida ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000001000000000000000000000000000000000000000000000000000000000
stumble,"Johnson & Johnson may have stumbled upon a Fountain of Youth cream , according to preliminary research released yesterday ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000010000000000000000000000000000000000000000000000000000000000000000000000000000
target,"Luby 's Cafeterias Inc . , San Antonio , Texas , is targeting the Midwest after recently inching out of its Deep South stronghold into Arizona ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000001000000000000000000000000000000000000000000000000000000000000000000000
target,Some Democrats already oppose the bill as too watered - down ; that sentiment could grow if Rostenkowski and Bentsen agree in talks next week to remove the plant - closing notification provision targeted by Reagan ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000001000000000000000000000000000000000000000000000000
touch,"Mr. Rowland '' touched on the matter '' of a possible stake purchase again last week , according to Sir Michael ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
touch,"At a recent Los Angeles fund - raiser , the governor touched a chord when he invoked his immigrant heritage ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000010000000000000000000000000000000000000000000000000000000000000000000000
wither,"Some disheartened resistance commanders , after exhausting their stockpiles , strike private peace deals with Afghan leader Najibullah in exchange for control of minor fiefdoms ; other rebel leaders wither away ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000010000000000000000000000000000000000000000000000000000
