sentence,pos_seq,genre,preds,true
"Oh Ann 's got ta go and definitely have an operation , it could be before Christmas I 'll start","['INTJ', 'PROPN', 'PART', 'VERB', 'PART', 'VERB', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADP', 'PROPN', 'PRON', 'VERB', 'VERB']",conversation,"0000000010000001000000000000000000000
0000000000000000000000000000000000000
0000000000000000000000000000000000000000","0000000010000001000000000000000000000
0000000000000000000000000000000000000
0000000000000000000000000000000000000000"
"you are in strange mood today , now you wan na run over a few cyclists , well there 's an old lady and man there , I mean , why not pick them !","['PRON', 'VERB', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'ADV', 'PRON', 'VERB', 'PART', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'INTJ', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADV', 'PUNCT', 'PRON', 'VERB', 'PUNCT', 'ADV', 'ADV', 'VERB', 'PRON', 'PUNCT']",conversation,00100000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000
Shall we take photographs ?,"['VERB', 'PRON', 'VERB', 'NOUN', 'PUNCT']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Well the chap next door 's finding it very amusing !,"['INTJ', 'DET', 'NOUN', 'ADJ', 'NOUN', 'PART', 'VERB', 'PRON', 'ADV', 'ADJ', 'PUNCT']",conversation,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I think everybody 's finding finding it very amusing at the moment .,"['PRON', 'VERB', 'NOUN', 'PART', 'VERB', 'VERB', 'PRON', 'ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT']",conversation,00001100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Well , it 's gon na be a tight old squeeze .","['INTJ', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",conversation,00000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"They 're watching Neighbours Come on , get up you lazy bugger !","['PRON', 'VERB', 'VERB', 'NOUN', 'VERB', 'PART', 'PUNCT', 'VERB', 'PART', 'PRON', 'ADJ', 'NOUN', 'PUNCT']",conversation,00001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I know , what is going on !","['PRON', 'VERB', 'PUNCT', 'NOUN', 'VERB', 'VERB', 'PART', 'PUNCT']",conversation,00000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
That 's what we said .,"['DET', 'VERB', 'NOUN', 'PRON', 'VERB', 'PUNCT']",conversation,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I 'm watching these .,"['PRON', 'VERB', 'VERB', 'DET', 'PUNCT']",conversation,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Go on,"['VERB', 'PART']",conversation,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Go into town for a little while .,"['VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']",conversation,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We do n't want anything up there .,"['PRON', 'VERB', 'ADV', 'VERB', 'NOUN', 'ADV', 'ADV', 'PUNCT']",conversation,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"but er I do n't know , if you like it see what I mean ?","['CCONJ', 'INTJ', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT', 'ADP', 'PRON', 'VERB', 'PRON', 'VERB', 'NOUN', 'PRON', 'VERB', 'PUNCT']",conversation,00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Come on .,"['VERB', 'PART', 'PUNCT']",conversation,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"The she thought they were due a special run , cos you know they did n't .","['DET', 'PRON', 'VERB', 'PRON', 'VERB', 'ADJ', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'PUNCT']",conversation,"0000000010000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000010000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
you know that kind of thing oh they had to pay a la carte .,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'INTJ', 'PRON', 'VERB', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT']",conversation,00100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"It 's alright , I 'll see it later on , it 's on again","['PRON', 'VERB', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PRON', 'ADV', 'ADV', 'PUNCT', 'PRON', 'VERB', 'ADV', 'ADV']",conversation,00000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We 're popping in to estate agents .,"['PRON', 'VERB', 'VERB', 'PART', 'ADP', 'NOUN', 'NOUN', 'PUNCT']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Erm it 's a load of rubbish anyway !,"['INTJ', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADV', 'PUNCT']",conversation,00001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I do n't feel,"['PRON', 'VERB', 'ADV', 'VERB']",conversation,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Struggled with it a little,"['VERB', 'ADP', 'PRON', 'DET', 'ADJ']",conversation,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
you did say that you 'd like to come .,"['PRON', 'VERB', 'VERB', 'ADP', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'PUNCT']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
Is that what you want ?,"['VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'PUNCT']",conversation,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Well I I ca n't think !,"['INTJ', 'PRON', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Yeah cos I might I might not go up , you know , I see what Sheila says so","['INTJ', 'ADP', 'PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'VERB', 'PART', 'PUNCT', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'NOUN', 'PROPN', 'VERB', 'ADV']",conversation,00000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Well that 's it , if you do n't feel like walking round the town tomorrow .","['INTJ', 'DET', 'VERB', 'PRON', 'PUNCT', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']",conversation,01000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I 'll tell you what I 've I 'm alright , but I feel a wee dizzy you know I feel as if I 'm a bit","['PRON', 'VERB', 'VERB', 'PRON', 'NOUN', 'PRON', 'VERB', 'PRON', 'X', 'ADJ', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'PRON', 'VERB', 'ADP', 'ADP', 'PRON', 'VERB', 'DET', 'NOUN']",conversation,00000000000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I 'll try again bloody lucky !,"['PRON', 'VERB', 'VERB', 'ADV', 'ADJ', 'ADJ', 'PUNCT']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
You see I mean,"['PRON', 'VERB', 'PRON', 'VERB']",conversation,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I knew I 'd be in trouble !,"['PRON', 'VERB', 'PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'PUNCT']",conversation,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
take you up .,"['VERB', 'PRON', 'PART', 'PUNCT']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
No no got all that .,"['INTJ', 'INTJ', 'VERB', 'ADJ', 'DET', 'PUNCT']",conversation,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Mum do n't feel like making mince pies , today .","['PROPN', 'VERB', 'ADV', 'VERB', 'ADP', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']",conversation,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You use that ?,"['PRON', 'VERB', 'DET', 'PUNCT']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Yeah that 's cos I make the the pastry and you can,"['INTJ', 'DET', 'VERB', 'ADP', 'PRON', 'VERB', 'DET', 'DET', 'NOUN', 'CCONJ', 'PRON', 'VERB']",conversation,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Oh I 'll do n't know I pastry , I ca n't do that , I can do the rest but I ca n't make the pastry .","['INTJ', 'PRON', 'VERB', 'VERB', 'ADV', 'VERB', 'PRON', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'DET', 'PUNCT', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT']",conversation,00000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Go and have a look , see what you got .","['VERB', 'CCONJ', 'VERB', 'DET', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'PRON', 'VERB', 'PUNCT']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Well you might as well , might n't you , and it 'll save you","['INTJ', 'PRON', 'VERB', 'ADV', 'ADV', 'PUNCT', 'VERB', 'ADV', 'PRON', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'VERB', 'PRON']",conversation,00000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We can use some pliers or something to bend it back .,"['PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'PART', 'VERB', 'PRON', 'ADV', 'PUNCT']",conversation,00000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Next time we go to the sea .,"['ADJ', 'NOUN', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']",conversation,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Go on .,"['VERB', 'PART', 'PUNCT']",conversation,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Oh I see .,"['INTJ', 'PRON', 'VERB', 'PUNCT']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Come on .,"['VERB', 'PART', 'PUNCT']",conversation,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
It 's stopped raining .,"['PRON', 'VERB', 'VERB', 'VERB', 'PUNCT']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Oh well I saw that on Friday .,"['INTJ', 'INTJ', 'PRON', 'VERB', 'ADP', 'ADP', 'PROPN', 'PUNCT']",conversation,00001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Well we think that that might be a new car .,"['INTJ', 'PRON', 'VERB', 'ADP', 'DET', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT']",conversation,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Everybody must have thought what a dismal day this is .,"['NOUN', 'VERB', 'VERB', 'VERB', 'NOUN', 'DET', 'ADJ', 'NOUN', 'DET', 'VERB', 'PUNCT']",conversation,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Come on .,"['VERB', 'PART', 'PUNCT']",conversation,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Would you not shout at me .,"['VERB', 'PRON', 'ADV', 'VERB', 'ADP', 'PRON', 'PUNCT']",conversation,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
No cos you keep shouting at me .,"['INTJ', 'ADP', 'PRON', 'VERB', 'VERB', 'ADP', 'PRON', 'PUNCT']",conversation,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
shout at you .,"['VERB', 'ADP', 'PRON', 'PUNCT']",conversation,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Go on please .,"['VERB', 'PART', 'INTJ', 'PUNCT']",conversation,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
She was about to but she found a sticker on book,"['PRON', 'VERB', 'ADJ', 'PART', 'CCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"It looked like that , did n't it ?","['PRON', 'VERB', 'ADP', 'DET', 'PUNCT', 'VERB', 'ADV', 'PRON', 'PUNCT']",conversation,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Like for instance the , er , what do they call those two ?","['ADP', 'ADP', 'NOUN', 'DET', 'PUNCT', 'INTJ', 'PUNCT', 'NOUN', 'VERB', 'PRON', 'VERB', 'DET', 'NUM', 'PUNCT']",conversation,00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I suppose you like that film .,"['PRON', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'PUNCT']",conversation,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Keeping him busy out on estimates and,"['VERB', 'PRON', 'ADJ', 'PART', 'ADP', 'NOUN', 'CCONJ']",conversation,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Me dad said he 's had enough Well , we were debating whether to give it to you or not .","['PRON', 'NOUN', 'VERB', 'PRON', 'VERB', 'VERB', 'ADJ', 'INTJ', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADP', 'PART', 'VERB', 'PRON', 'ADP', 'PRON', 'CCONJ', 'ADV', 'PUNCT']",conversation,00000100000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
So I worked out and the other two were really fitting and electrics and it was all down to Terry to sort those out .,"['ADV', 'PRON', 'VERB', 'PART', 'CCONJ', 'DET', 'ADJ', 'NUM', 'VERB', 'ADV', 'ADJ', 'CCONJ', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'ADV', 'ADP', 'ADP', 'PROPN', 'PART', 'VERB', 'DET', 'PART', 'PUNCT']",conversation,00000000000000000110011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000110011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Well you ca n't afford to lose them , can you ?","['INTJ', 'PRON', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'PRON', 'PUNCT', 'VERB', 'PRON', 'PUNCT']",conversation,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
He already knew about that .,"['PRON', 'ADV', 'VERB', 'ADP', 'DET', 'PUNCT']",conversation,00011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
So I do n't know .,"['ADV', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
they ca n't pursue it till we come back to them .,"['PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'ADP', 'PRON', 'VERB', 'ADV', 'ADP', 'PRON', 'PUNCT']",conversation,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
My father just turned round I 've had enough of it if Terry 's not going to do the estimate he passes them on to Brian .,"['ADJ', 'NOUN', 'ADV', 'VERB', 'ADV', 'PRON', 'VERB', 'VERB', 'ADJ', 'ADP', 'PRON', 'ADP', 'PROPN', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'PRON', 'PART', 'ADP', 'PROPN', 'PUNCT']",conversation,00000001000000000000010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000000000000010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"If he , if he says anything to me I 'll just have to tell him .","['ADP', 'PRON', 'PUNCT', 'ADP', 'PRON', 'VERB', 'NOUN', 'ADP', 'PRON', 'PRON', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'PRON', 'PUNCT']",conversation,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
It 's cos he 's working for him at the moment money .,"['PRON', 'VERB', 'ADP', 'PRON', 'VERB', 'VERB', 'ADP', 'PRON', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']",conversation,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
He forgets how annoying he can be and you know he swings the other way .,"['PRON', 'VERB', 'ADV', 'ADJ', 'PRON', 'VERB', 'VERB', 'CCONJ', 'PRON', 'VERB', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT']",conversation,00000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"lot of people kind of saying come back again on Thursday So he 's , he 's .","['NOUN', 'ADP', 'NOUN', 'ADV', 'ADV', 'VERB', 'VERB', 'ADV', 'ADV', 'ADP', 'PROPN', 'ADV', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'PUNCT']",conversation,10000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I do n't understand it , if I live to be a hundred I wo n't understand it .","['PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'PUNCT', 'ADP', 'PRON', 'VERB', 'PART', 'VERB', 'DET', 'NUM', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'PUNCT']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
Well my brother 's covered practically all week and Brian 's doing tomorrow .,"['INTJ', 'ADJ', 'NOUN', 'PART', 'VERB', 'ADV', 'DET', 'NOUN', 'CCONJ', 'PROPN', 'PART', 'VERB', 'NOUN', 'PUNCT']",conversation,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I mean he has n't been in the shop once this week .,"['PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'ADV', 'DET', 'NOUN', 'PUNCT']",conversation,00000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I mean , would n't he rather have Terry as a sort of permanent worker anyway ?","['PRON', 'VERB', 'PUNCT', 'VERB', 'ADV', 'PRON', 'ADV', 'VERB', 'PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADV', 'PUNCT']",conversation,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"He does get the offer , I mean","['PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Do you know it was only five lines .,"['VERB', 'PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'NUM', 'NOUN', 'PUNCT']",conversation,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I said to Danny , do n't open the door .","['PRON', 'VERB', 'ADP', 'PROPN', 'PUNCT', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"She quite , I think she liked the area , she was saying about the schools and that .","['PRON', 'ADV', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'PUNCT']",conversation,00000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"So I said well , no it 's not now is it , it 's erm , oh it 's that school that the .","['ADV', 'PRON', 'VERB', 'INTJ', 'PUNCT', 'INTJ', 'PRON', 'VERB', 'ADV', 'ADV', 'VERB', 'PRON', 'PUNCT', 'PRON', 'VERB', 'NOUN', 'PUNCT', 'INTJ', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'PUNCT']",conversation,00000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
performing arts and that 's the technical,"['VERB', 'NOUN', 'CCONJ', 'DET', 'VERB', 'DET', 'ADJ']",conversation,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Do you feel better now ?,"['VERB', 'PRON', 'VERB', 'ADJ', 'ADV', 'PUNCT']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
