sentence,correct_label,prediction
"Prefieren lo fresco y, por ello, algunas acostumbran envolver a sus presas en una especie de capullo o envoltorio de seda; para que al  el , el platillo esté vivito y coleando.",0,0
"> León: Diputados del PRI y PRD coincidieron en la necesidad de crear un ombusman de la información en Guanajuato, para defender los  de los ciudadanos de acceder a la  pública.",0,0
"Para explicar la tragedia  de muchas sociedades post-coloniales -, golpes militares, dictaduras,... 1",0,0
"Hoteles, restaurantes, bares, empresas de trekking y rafting, negocio de todo-lo-que-se-puede-encontrar-en-Asia,  de , excelentes casas de libros de segunda mano.",0,0
Vital reforzar la participación femenina en la  para erradicar violencia y,0,0
Convención  sobre concesión de los derechos  de la mujer,0,0
"Alberto Cárdenas Jiménez,  Constitucional del Estado de Jalisco, entregó al Congreso del Estado, en sesión solemne, su segundo informe de .",0,0
"Que facil es venir a ladrar aqui cuando no ves tu propia realidad chico timido de lentes, que tuvo su primera relacion en el DF, si tu amigo, que pasas las noches jugando zelda en el wii, cual asalariado que eres, si tu, que te crees mejor que los demas, pero que jamas saldras de tu  de , asi es tu, amigo oaxaqueno que abres los ojos por primera vez al estar en la gran urbe de la ciudad de Mexico.",0,0
"Llamamos a este  revolución  por que acabaría con un régimen político dictatorial en el que un partido, el PRI, ha monopolizado la vida política mexicana, y el presidente en turno del país concentra todos los poderes, toma las principales decisiones y se comporta como un emperador.",0,0
"Crear una cultura de rendición de cuentas y contribuir a la transparencia en la gestión de los recursos públicos mediante acciones de fiscalización superior, revisión y auditoría integral de las cuentas y actos relativos a la aplicación de los fondos federales,  y municipales en estricto apego a derecho, asegurando que se ejerzan de manera eficiente en los planes y programas para los que fueron autorizados; así como fincar y promover las responsabilidades que ; comprometidos con los principios de legalidad, imparcialidad, veracidad, honradez, reserva y respeto.",0,0
"Fuente: Elaborado por la División de Economía y Comercio del Servicio de Investigación y Análisis de la Cámara de Diputados con información del Anexo del  Informe de , 2005.",0,0
"La información es la base de la democracia, sostuvo el candidato de la  a la Presidencia de la República, Andrés Manuel López Obrador al convocar a los ciudadanos a no dejarse manipular por la publicidad y la mercadotecnia política que pretende imponer al próximo presidente de .",0,0
"Ampliar la imagen El director gerente del FMI, Rodrigo Rato, durante la inauguración de la sesión plenaria de ese organismo, realizada en Singapur, donde se autorizó que México, China, Corea del Sur y Turquía  su poder de  Foto: Ap Al Fondo Monetario Internacional (FMI) y a las naciones que lo controlan les encanta jugar a la democracia, a la democracia de a mentiritas.",0,0
"> Monterrey: De acuerdo con el proyecto de dictamen de la Ley de Acceso a la Información  que analiza la Comisión de Legislación del Congreso local, a partir del 2 de enero de 2003 los ciudadanos de Nuevo León obtendrán cualquier dato de los poderes Ejecutivo, Legislativo y Judicial del  y los municipios.",0,0
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido millonario. (Robert Louis Stevenson) * Pocos hombres ricos poseen sus propiedades; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos raramente son padres de ricos. (Herbert Kaufman) * La libertad produce , y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser rica pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más , el único animal que nunca está satisfecho. (Henry George)",0,0
"Según publicó años después, el combate a la   en México es causa de deforestación; en particular, los subsidios o transferencias del programa Oportunidades de la Sedeso.",0,0
"La  vivifica los valores de libertad e igualdad, justicia y dignidad – los valores históricos de la Modernidad, que vienen desde La Ilustración del siglo XVIII - en tanto se construye en torno a un edificio institucional en el escenario  de la heterogeneidad social, la diversidad cultural y la profunda desigualdad territorial.",0,0
"En el caso del recuadro cuyo titulo es "" ¿Dondé encontrar asistencia? "" nos despliega una página con el  de la  donde se nos pide selecionar de la lista un estado para con ello mostra una serie de empresas existentes y ubicadas en dicho estado que brindan asesoria a cada una de las diferentes empresas que asi lo soliciten.",0,0
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido millonario. (Robert Louis Stevenson) * Pocos hombres  poseen sus propiedades; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos raramente son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser rica pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único animal que nunca  satisfecho. (Henry George)",0,0
"El pasado 19 de febrero del presente año en las instalaciones de la PGJESON, El Procurador General de  del  de Sonora, Lic.",0,0
"El fallo del TEPJF se dio en respuesta a un  de revisión  presentado por el Partido de la Revolución Democrática (PRD) en esa entidad, al argumentar que la Diputación Permanente de Quintana Roo no consideró una amonestación que aplicó el Tribunal Electoral a Soberanis Ferrao por el incumplimiento de una sentencia emitida en 2007.",0,0
"La  miente siempre, ni autocrítica ni  en vinagre.",0,0
Comunicado No. 0403 - SECRETARIA DE  RURAL Tamaulipas prepara su ingreso a los mercados mundiales tequileros con la puesta en marcha de su primera planta destiladora de agave cultivado en el  que producirá 4 ...,0,0
Bueno estoy deseperado y necesito el ; $200 PESOS por cada juego que .,0,0
y educación ciudadana: reflexiones sobre los retos para la educación,0,0
"El ""off the record"" es un pacto tácitamente aceptado de toda la vida y en cualquier lugar del mundo para que un personaje famoso o importante pueda hablar libremente ante  cosas que no puede expresar en una rueda de prensa por motivos personales, , judiciales, legales, etc.",0,0
"Comunicado No. 0056 - AGENCIA AMBIENTAL PARA EL DESARROLLO SUSTENTABLE La  ambientalista que  un desarrollo sustentable a Tamaulipas no habrá de ser descuidada en este año y al contrario, la administración ...",0,0
"Por lo visto preferis que siga gobernando el PSOE, con eso de irse Zapatero no  dais cuenta que queda toda la camarilla que le ha seguido docilmente y pensais que no van a seguir con la misma nefasta política que la actual, Seguiran despilfarrando el dinero del  en favor de las autonomias de izquierdas y enchufando a sus amigotes y familiares.",0,0
"> Baja California: Con la finalidad de complementar la iniciativa que presentó en mayo pasado, la fracción parlamentaria del PRI redactó un anexo para implantar medidas de  administrativa contra los funcionarios que no cumplan con la Ley de Acceso a la Información en el .",0,0
"En tanto que en el caso de quienes ya realizaron algún trámite relacionado con su credencial, les recordó que  hasta el 31 para recoger su nueva credencial para  con fotografía.",0,0
"El Ayuntamiento de México, abundando en las ideas que  en España, respecto a desconocer la autoridad emanada del gobierno impuesto por Napoleón, invitó al Virrey, a través de los licenciados Azcárate y Primo de Verdad, a que reuniera a los delegados de los ayuntamientos y que se formara un  a la manera de la Cortes Españolas.",0,0
"La vieja  el , acepta y le recomienda a María.",0,0
"El gobierno socialista de Fidel Castro se muestra más abierto a las prácticas religiosas en la isla, donde hoy en día se vive la mejor relación Iglesia- |",0,0
"Todavía, será responsable el USUARIO - ANÚNCIANTE por todas las obligaciones tributarias y previdenciárias, principales y accesorias, advenidas de las celebraciones de las propuestas publicadas en QUEBARATO, siendo que QUEBARATO no deberá ser considerado responsable, por cualesquiera obligaciones de   y previdenciária, habidas en consecuencia de negocios celebrados entre USUARIOS de QUEBARATO.",0,0
"La vida en sociedad se  en un régimen jurídico que no está al  de nadie y, por tanto, una vez dictada una sentencia, se tiene que cumplir, negarnos a respetarla provocaría entrar a un peligroso paso que es la anarquía— alertó Sergio Salazar Vadillo, presidente del Colegio de Abogados en una nota periodística.",0,0
"“El ejido en México –y la propiedad comunal– han fracasado rotundamente”, escribió, además de ser “trampas a la democracia, fuentes de perversión , y úteros reproductores del caos que caracteriza a los asentamientos humanos del ... Ejidos y comunidades son de facto un insano cuarto orden de gobierno”.",0,0
"De acuerdo con el órgano electoral, los ciudadanos que requieran reponer su credencial para  con fotografía y no necesiten cambiar ningún dato personal ni domicilio tienen hasta fin de mes para hacer el .",0,0
"Se afirma que desde la cárcel, Caro Quintero seguía utilizando a miembros de su familia y de ‘figuras de paja’ para invertir su  en empresas aparentemente legítimas y proyectos inmobiliarios, entre los cuales se encontraban Grupo Fracsa y Dbardi SA de CV, empresa de desarrollo inmobiliario; Grupo Constructor Segundo Milenio SA de CV; el restaurante bar Barbaresco y el spa Hacienda Las Limas, esto según la Oficina de Control de Activos Extranjeros de Estados Unidos (OFAC, por sus siglas en ).",0,0
Comunicado  0205 - SECRETARIA GENERAL DE GOBIERNO Para hacer más eficiente la atención que por disposición de ley las autoridades  y municipales pueden brindar a los órganos electorales y ...,0,0
"Joe el plomero es ya una referencia de la clase media para los dos candidatos, pero se ha negado a revelar a quién  su  el 4 de noviembre.",0,0
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con Rajoy salbaria el país, pensarlo muy bien los  son como las marionetas están movidos por hilos de los banqueros y del dinero si no os  cuenta, seguir votandoles que ya veis lo que se consigue, mientras no se cambie la constitución y los 17 gobiernos el Llamado café para todos, el barco no puede mas, pues la vía de agua y el lastre que tenemos que soportar, ara que no Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al pueblo, y los que vengan ara lo mismo, y si teneis memoria hace 30 años hasta a qui que a pasado siempre lo mismo.",0,0
"Alfonso Bonifacio Lucio Rodriguez20 de noviembre de 2011, 21:55 LA  se abuelto una forma de vivir y sobrevivir en los paises de rnta baja lapobreza que existe en el mundo es demaciado pero por mas que luchemos contra ella para erradicarla esta parece que en lugar de disminuir aumenta mas la ´ es como el cancer entre mas la dejas mas avansa por eso luchemos por un mundo sin pobreza",0,0
Yo no conozco a ningun familiar de los actuales  autonómicos del  enchufados en la administracion.,0,0
"Nadie come ""soberanía"" monetaria ni le aprovecha que defiendan como perro su patrimonio mandando las tasas de interés a la estratosfera para que Merrill Lynch y George Soros puedan asociarse con el superespeculador llamado Banco de México, con las cuentas  a nuestro cargo con  interna, impuestos y Fobaproas.",0,0
"La Procuraduría lleva a cabo sus funciones de conformidad con un importante Marco Jurídico que deriva de los principios establecidos por el Artículo 28 Constitucional, y que tiene por objeto garantizar la equidad y la seguridad  en las relaciones de consumo, protegiendo los  del consumidor.",0,0
"De conformidad con la reforma al artículo 139 del Código Fiscal de la Federación publicada en el Diario Oficial de la Federación el 5 de enero de 2004, las notificaciones por estrados se harán fijando durante quince días consecutivos el documento que se pretenda notificar en un sitio abierto al público de las oficinas de la autoridad que efectúe la notificación y publicando el documento citado, durante el mismo plazo, en la página electrónica que al efecto  las autoridades .",0,0
"A esto se le suma la  que están haciendo para poder conseguir el , 130 mil pesos, que necesita Jaimito para poder pagar la operación para el trasplante de riñón que tanto necesita.",0,0
En la hectárea en que   una nueva plantación (año cero).,0,0
Hay que ser  cuadrado para confundir un pensamiento personal civil con una declaración de un participante en los Órganos del  que le permiten estar ahí.,0,0
".......Al concluir el bachillerato, continuó sus estudios de letras en Bogotá, Colombia, donde fue agregado universitario del  de Carranza; allí permaneció un año, durante su estancia en ese país conoció a José Juan Tablada y a jóvenes que como él estaban interesados en hacer una carrera literaria, entre ellos destaca , icono de las letras colombianas.",0,0
"En Información Jurídica encontraras todo lo que necesitas saber sobre el , como abogado litigante, como licenciado en la burocracia, como estudiante de Derecho o como Publico en General, contamos con la información Jurídica  enriquecida y actualizada que puedas encontrar en Web como es:",0,0
"Presencia Ciudadana está  dos iniciativas para que en la coyuntura de las campañas a la Presidencia de la  y a la Jefatura del Gobierno del DF los grupos e individuos representantes de la sociedad civil (academia, organizaciones sociales, grupos de vecinos, etc.) tengamos una incidencia real en las propuestas electorales, en los programas de gobierno y en las políticas públicas de los dos niveles de gobierno.",0,0
"No  democrático que un colectivo determinado, con la excusa de representar a un 16% de los trabajadores, o de representar lo que ellos llaman el mundo de la cultura, se financie con nuestro  para hacerle el juego sucio a la izquierda que recoge los beneficios.",0,0
"""Con anterioridad, al ser aprobada aquí la Ley de Ingresos del Territorio de Quintana Roo, se tuvo en cuenta que en ella el Ejecutivo de la Unión había coordinado la política impositiva propuesta para dicho territorio en el ejercicio de 1955, con la trayectoria general seguida en el país en materia de finanzas públicas, sobre todo, atendiendo a no aumentar las  de , a efecto de mantener el equilibrio de nuestra vida económica, sin repercusiones gravosas en las clases populares.",0,0
Cubd02 - Oracle Database 10g: Administración Ii Aster de  de  comunes.,0,0
que  será peor y más larga,0,0
"actos materia de investigación y que generan  , tales como la Antropología Forense, Química Forense, Ingeniería y Arquitectura Pericial, Física Forense, Balística, Psiquiatría Forense, Lafoscopía, Fotografía Forense, Grafoscopía y Documentoscopía, Retrato Hablado, Peritajes Viales, Incendios y",0,0
"Me interesa estudiar en el marco de este seminario la posibilidad de hacer uso de algún sistema de lógica no-monotónica para desarrollar y formular un modelo de  de  a un sujeto, a partir de una o varias creencias explicitadas por éste.",0,0
"En el caso de la consejera Olga Lazcano Ponce, la queja promovida por el  se registró después de sus comentarios en diversas entrevistas donde señaló que el director de la facultad de Derecho, Guillermo Nares Rodríguez, quien se encontraba en calidad de inelegible, podía ser parte de la  del candidato a la alcaldía capitalina, Tony Gali Fayad.",0,0
"Si usted efectuó la compensación de saldos, no olvide que debe presentar un aviso ante la  que le corresponda, mediante la forma  41 acompañada de los Anexos y documentos que se señalan en el reverso de dicha forma fiscal, según el tipo de impuesto que haya compensado.",0,0
"Alberto Cárdenas Jiménez, Gobernador  del Estado de , entregó al Congreso del Estado, en sesión solemne, su segundo informe de Gobierno.",0,0
"Presencia Ciudadana está promoviendo dos  para que en la coyuntura de las campañas a la Presidencia de la República y a la Jefatura del Gobierno del DF los grupos e individuos representantes de la sociedad civil (academia, organizaciones sociales, grupos de vecinos, etc.) tengamos una incidencia real en las propuestas electorales, en los programas de  y en las políticas públicas de los dos niveles de gobierno.",0,0
Comunicado No. 0205 -  DE GOBIERNO Para hacer más eficiente la atención que por disposición de ley las autoridades estatales y municipales pueden brindar a los órganos  y ...,0,0
"Los misioneros aprovecharon las inquietudes teatrales y religiosas de los pueblos indígenas para evangelizarlos, suplantando poco a poco lo que para ellos eran  , por las pastorelas.",0,0
"¿No sería mejor suprimir autonomías y fusionar ayuntamientos?.... igual con la eliminación de ciertos organismos parásitos conseguiríamos el  sin tanto ""sacrificio"" ni  ""medidas valientes""....",0,0
"Mucho gusto tendré en dictar cuantas disposiciones legales sean  para favorecer los intereses locales de Oaxaca; pero no puedo ni debo, como usted comprenderá, adoptar ninguna medida que perjudique a los demás , pues todos tienen igual derecho a la protección del gobierno, cuyos actos deben estar basados en la más estricta imparcialidad.",0,0
"Torquemada, fray Juan de, «Los 21  rituales» y « indiana», Madrid, 1723, 2ª ed., 3 vol.",0,0
"Que les den mucho por culo... ves que la gente para comprarse un triste turrón lo tiene que pensar dos veces, te ves a otros que solo llevan huevos y patatas en la cesta de la compra, y nos  a contar rollos??? NO HAY CONSUMO, con el PP en España no se puede consumir porque esos señores son como la antigua  ROMANA DE LOS EMPERADORES... se lo tragan todo...",0,0
Buscan más  de,0,0
"Este fatwa considera al papel moneda como fulús, porque sólo  al  y no tiene valor como mercancía.",0,0
"""Ser uno de los municipios del  de Puebla, con mejor atención, calidad en el , eficiencia y eficacia en los procesos de la administración pública municipal, generando para los ciudadanos condiciones óptimas para el acercamiento con el gobierno municipal"".",0,0
"El Preámbulo señala que “si cualquier nación no adoptare un régimen de trabajo realmente humano, esta omisión  un  para otras naciones que deseen mejorar la suerte de los trabajadores en sus propios países”.",0,0
"Esta  cumple con todos los requisitos tanto de las  mexicanas correspondientes, como del Departamento de Agricultura de los Estados Unidos en lo que se refiere a inocuidad, pureza, potencia y capacidad para inmunizar aves susceptibles.",0,0
"Evitemos que nuestra juventud caiga en manos del hampa, desde esta tribuna solicito que la Comisión de Justicia dictamine la  enviada por el  que reforma el artículo 52 del Código Penal Federal para endurecer las penas de aquellos que utilizan a niñas, niños y adolescentes para cometer delitos.",0,0
"Esta fuerte aceleraci� del crecimiento m�s la eliminaci�n del impuesto inflacionario como medio de financiamiento del d�ficit fiscal, condujeron en forma casi inercial a una  reducci�n de la , en virtud de que una econom� pujante ofrece innumerables oportunidades de generaci�n de ingresos, y que un entorno de estabilidad de la moneda ofrece la garant�a de que esos ingresos no se lic�an con el aumento de los precios.",0,0
"Por lo visto preferis que siga gobernando el PSOE, con eso de irse Zapatero no os dais cuenta que queda toda la camarilla que le  seguido docilmente y pensais que no van a seguir con la misma nefasta política que la actual, Seguiran despilfarrando el  del contribuyente en favor de las autonomias de izquierdas y enchufando a sus amigotes y familiares.",0,0
"Quienes no realicen el trámite antes del 28 de febrero no podrán participar en los  del 5 de julio próximo, por lo que el IFE exhorta a los ciudadanos a realizar su  cuanto antes.",0,0
Estos indicadores tienen el propósito de dotar a la  de los  cuantificables de evaluación institucional y de apoyo para el proceso de toma de decisiones.,0,0
ahí tanta gente que solo quiere que el gobierno le solucione sus problemas pero no quieren contribuir  para hacerlo.,0,0
"Cierto es que no va a ser allí de ninguna utilidad, como no pretenda donar su ... lo cual no significa que no sea una actitud bastante loable alejarse de todo el mundillo de los , para intentar ayudar a los demás.",0,0
"La  es así, por encima de cualquier , un procedimiento, un proyecto y una esperanza.",0,0
No hay  ni valores que valgan en donde no hay reglas que dirijan el ejercicio de los primeros y protejan la  de los segundos.,0,0
"La  de 1917 se ha convertido desde  atrás en un objetivo central de las empresas multinacionales, pues al consagrar los derechos de la Nación al subsuelo, al espacio aéreo, al mar territorial y a todos los recursos básicos estratégicos, así como los derechos sociales de los mexicanos, entre los que figuran en sitio central las garantías laborales, sustentó a lo largo del siglo XX y lo que va del actual, al Estado más fuerte de América Latina, constituyendo por lo mismo un escollo para sus intereses.",0,0
La oposición del  a un alza de los  a los estratos de mayores ingresos puede verse como un asunto ideológico primordialmente.,0,0
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con  salbaria el país, pensarlo muy bien los  son como las marionetas están movidos por hilos de los banqueros y del dinero si no os dais cuenta, seguir votandoles que ya veis lo que se consigue, mientras no se cambie la constitución y los 17 gobiernos el Llamado café para todos, el barco no puede mas, pues la vía de agua y el lastre que tenemos que soportar, ara que no Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al pueblo, y los que vengan ara lo mismo, y si teneis memoria hace 30 años hasta a qui que a pasado siempre lo mismo.",0,0
En 1862 renuncia a su cargo para  el puesto de  de su estado natal.,0,0
"Planear, programar, dirigir y evaluar las actividades de las cajas  de la Coordinación General e informar al  sobre el desempeño de estas y de las necesidades del servicio.",0,0
"La información es la base de la , sostuvo el candidato de la izquierda a la Presidencia de la República, Andrés Manuel López Obrador al convocar a los ciudadanos a no dejarse manipular por la publicidad y la mercadotecnia política que pretende imponer al  presidente de México.",0,0
"Mirar como no los desalojan de sus pisos ni de sus casas, que os da a entender eso que ellos son privílegiados por nuestros  una vez tienen los votos, no son capaces de hacer nada por su electorado ni por nadie, 17  y la corte del Rey es lo que sobra en este país.",0,0
"· Mientras que en los municipios no indígenas se encuentran niveles de uso de  de  de la fecundidad superiores a 60 o 70 por ciento de las mujeres unidas en edad fértil, en los municipios indígenas la proporción es de alrededor de 45 por ciento.",0,0
"Alberto Cárdenas Jiménez, Gobernador Constitucional del Estado de , entregó al Congreso del , en sesión solemne, su segundo informe de Gobierno.",0,0
"> Baja California: Con la finalidad de complementar la iniciativa que presentó en mayo pasado, la fracción  del PRI redactó un  para implantar medidas de sanción administrativa contra los funcionarios que no cumplan con la Ley de Acceso a la Información en el estado.",0,0
"Alfonso Bonifacio Lucio Rodriguez20 de noviembre de 2011, 21:55 LA pobreza se abuelto una  de vivir y sobrevivir en los paises de rnta baja lapobreza que existe en el mundo es demaciado pero por mas que luchemos contra ella para erradicarla esta parece que en lugar de disminuir aumenta mas la ´ es como el cancer entre mas la dejas mas avansa por eso luchemos por un mundo sin pobreza",0,0
"Busco el empleo de  público, trabaje nurante 4 años en un despacho contable como auxiliar contable,realizado conciliaciones bancarias, contabilizando, ingresando al sistema, elaboracion auxiliares,realizando tramites  y del imss, en este emplo maneje el programa COFIA Y UN POCO EL EL SUA el IDSE.",0,0
"De acuerdo con el órgano electoral, los ciudadanos que requieran reponer su  para  con fotografía y no necesiten cambiar ningún dato personal ni domicilio tienen hasta fin de mes para hacer el trámite.",0,0
"El legislador Ramírez Martínez recordó que este premio fue  en años anteriores a quien fue  de Nuevo México, Bill Richardson, y al migrante y promotor de la salud, Francisco Cisneros Solís.",0,0
por Estrados para .,0,0
"Por eso es importante que comencemos a manifestarnos, como grupo social que somos, libres de ideologías -porque en la salud no deben ni pueden existir- apartados de todo interés de grupo o personal y ajenos a todo tipo de organismo que  erigirse como  en la materia.",0,0
8.-Cuales fueron tanto el nombre como la  IP de su  instalada?,0,0
"Ampliar la imagen El director gerente del FMI, Rodrigo Rato, durante la inauguración de la sesión plenaria de ese organismo, realizada en Singapur, donde se autorizó que México, China, Corea del Sur y Turquía incrementaran su poder de  Foto: Ap Al Fondo Monetario Internacional (FMI) y a las naciones que lo controlan les encanta jugar a la , a la democracia de a mentiritas.",0,0
"era, que incluye una nueva forma de  y olvida la",0,0
"SAGARPA ha iniciado su Consulta Pública 2006-2012, con la realización de Foros Estatales, cuyo objetivo es obtener de manera directa y participativa las opiniones y propuestas de lo más representativo de la sociedad rural de cada Estado para incorporarlas a los lineamientos de  y programas del Plan Nacional de Desarrollo 2006-2012, y el , como base fundamental de sus contenidos con visión a largo plazo.",0,0
"Le reitero que la policía es deficitaria por si, usted reduciría el número de agentes porque total, como se  a seguir delinquiendo y no vamos a ser capaces de erradicarla, y si a eso sumamos que el gasto es descomunal por ser .....",0,0
"Por cierto, estoy , no le he visto quejarse de eso.... ¿digame si los datos del  de cataluña fueran de alguna comunidad del PP se quejaría vd?",0,0
"Como todos los datos que aporte el gobierno sean iguales que el de la inflacion APAGA Y VAMONOS... la tasa de inflacion oficial es  una tomadura de pelo y en este otro dato que aportan hoy tambien habrá otra chapuza contable... al  se le pegaron todas las malas artes de Zapatones, que hacia de la mentira y la doble contabilidad el escudo para seguir timando a los españoles...",0,0
"En primaria y secundaria procederemos, en primer lugar, al uso eficiente y racional de la infraestructura y la planta docente de la que dispone el sistema educativo nacional, garantizando que la prioridad sea destinar los recursos a la enseñanza sin ningún tipo de desperdicio o  .",0,0
"El Arrendamiento Financiero es un instrumento de financiamiento a mediano y largo plazo, dirigido a Empresas con ventas anuales superiores a 30  de pesos, que requieran renovar o adquirir activos .",0,0
Procederemos siempre con  a  anteponiendo el bien común.,0,0
Hubo un tiempo en que conseguir una licencia para vender  era un vía crucis .,0,0
"[8] Con el fin de promover la inversión en Telmex, del 1 de enero de 1990 al 1 enero de 1996, se aplicó a la empresa un régimen fiscal mediante el cual la empresa debía pagar un  telefónico  como 29 por ciento sobre los ingresos obtenidos por la provisión de los servicios de telefonía local, larga distancia nacional e internacional.",0,0
"Es que aparte de estar fatalmente redactado, la frase de burguillos, me recuerdo a cuando iba a hacer la comunión y te decian "" si mientes irás al infierno"", estos sociatas son como niños si no fueran  perversos y no hubieran arruinado el pais serian hasta graciosos Solo la extema izquierda estalinista, acusa a la extrema  de crimenes que no cometieron como lo de los abogados de Atocha Cenutrio, deja de hacer el ridículo",0,0
"GarciaFuentes no cuenta los millones de Andaluces que viven en Cataluña porque en su tierra no podían vivir Está claro y lo dice alguno de ustedes con el desmantelamiento y las obstruciones a la industrialización andaluza... no es que NO PODÍAN VIVIR ES QUE NO LES DEJARON VIVIR; puesto que la región andaluza (que en extensión es como Portugal)  riquísima en recursos, pero pobrísima en , todos PELOTILLEROS DEL QUE MANDA EN MADRID; sea Franco o sea el devastador Zapatero.",0,0
"Los términos de uso que a continuación se presentan (en lo sucesivo los Términos de Uso)  el  entre Banco Nacional de Obras y Servicios Públicos, S.N.C. (en lo sucesivo Banobras) y cualquier usuario del portal de Banobras cuyo dominio o dirección electrónica es: www. banobras.gob.mx (en lo sucesivo el Portal).",0,0
"El IFE aseguró que aplicará la ley y que hará  la  de 2007, con el fin de que las televisoras cumplan a cabalidad con la transmisión adecuada de los spots de los partidos políticos durante la competencia política de 2009.",0,0
"Como todos los datos que aporte el  sean iguales que el de la inflacion APAGA Y VAMONOS... la tasa de inflacion oficial es ridicula una tomadura de pelo y en este otro dato que aportan hoy tambien habrá otra chapuza contable... al gobierno se le pegaron todas las malas artes de Zapatones, que hacia de la mentira y la doble contabilidad el escudo para seguir  a los españoles...",0,0
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido millonario. (Robert Louis Stevenson) * Pocos  ricos poseen sus propiedades; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos raramente son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser  pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único animal que nunca está satisfecho. (Henry George)",0,0
"*  quizás más afortunado disfrutar coleccionando caracolas que el haber nacido millonario. (Robert Louis Stevenson) * Pocos hombres ricos poseen sus propiedades; son sus propiedades las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos raramente son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser rica pero no quiero hacer lo que hay que hacer para ser . (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único animal que nunca está satisfecho. (Henry George)",0,0
"Y sobre los subsidios, de acuerdo con el artículo 17 de la Ley de Ingresos, durante el ejercicio 2005 se otorgarán estímulos fiscales a los sectores agropecuario y forestal para permitir que se acredite la inversión realizada contra una cantidad equivalente al  sobre el .",0,0
"La información es la base de la , sostuvo el candidato de la izquierda a la Presidencia de la República, Andrés Manuel López Obrador al convocar a los ciudadanos a no dejarse manipular por la publicidad y la mercadotecnia política que pretende imponer al próximo presidente de .",0,0
"Brindar de manera transparente, a través del personal y equipo, confiabilidad en la aplicación de los recursos asignados a la ejecución de Obra Pública Municipal y Servicios relacionados con la misma, en favor de una  , con razón en sus procesos  y libre de observaciones.",0,0
"Las  de  que provocan esas hormonas pueden ser tan intensas en algunas personas, que ni la fuerza de voluntad más férrea basta para resistirlas.",0,0
"Analiza el desarrollo económico, político y social de la nación, de la región y de la entidad, para participar a través de la educación en su transformación; con   y nacionalista.",0,0
"playa del carmen, vacaciones, hoteles, hoteles en playa delcarmen Hoteles en playa del carmen, ahorra y diviertete.cuentamos con precios economicos en tarifas de avion y precios de hoteles masbaratos que en cualquier otro  CONTACTANOS para que te  un presupuesto personalizado y ahorres mucho dinero en tus proximas vacaciones.",0,0
"“El ejido en México –y la propiedad comunal– han fracasado rotundamente”, , además de ser “trampas a la , fuentes de perversión constitucional, y úteros reproductores del caos que caracteriza a los asentamientos humanos del país... Ejidos y comunidades son de facto un insano cuarto orden de gobierno”.",0,0
El uso de este sitio web implica la aceptación de los Términos y Condiciones y las  de Privacidad de MercadoLibre S.A. de,0,0
¿ ves otra manera de obtener ese ?.... Si no es así estás muy ciego.,0,0
La  dejará constancia  en el expediente respectivo.,0,0
"> Monterrey: De acuerdo con el proyecto de dictamen de la Ley de Acceso a la Información Pública que analiza la  local, a partir del 2 de enero de 2003 los ciudadanos de Nuevo León obtendrán cualquier dato de los poderes Ejecutivo, Legislativo y Judicial del  y los municipios.",0,0
"5.-Desarrollar una cultura arraigada en el  de , transparencia, rendición de cuentas, respeto al ciudadano y observancia de valores éticos.",0,0
El  benefició con equipos tipo  a 85 estudiantes del Instituto Tecnológico Superior y de la Normal Justo Sierra,0,0
"Marisol Córdoba |  el Jueves, 20 de Junio de 2013 22:19 El pleno del Consejo General del Instituto Electoral del Estado (IEE) exoneró por unanimidad  al consejero presidente, Armando Guerrero Ramírez, por  lo que desechó por infundada la solicitud de remoción hecha por la coalición PRI-PVEM en su contra por considerar que puso en peligro la legitimidad del organismo electoral ante su idea de transferir votos de un candidato a otro. De la misma manera desecharon la queja contra la consejera Olga Lazcano, que también fue puesto por el  acusándola de parcialidad.",0,0
