sentence,pos_seq,genre,preds,true
"Yeah , but it 's somebody sitting in an office in n it deciding this !","['INTJ', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'CCONJ', 'PRON', 'VERB', 'DET', 'PUNCT']",conversation,00000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You know they do n't serve behind the bar on a Saturday night .,"['PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT']",conversation,00000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I mean , you think about all this I mean a load of crap when they have larders and all that !","['PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADP', 'ADJ', 'DET', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADV', 'PRON', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'DET', 'PUNCT']",conversation,00000101000101000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000101000101000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Yeah , well I 'll have a wander in Saturday night then .","['INTJ', 'PUNCT', 'INTJ', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'ADV', 'PUNCT']",conversation,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Why are the doors always wrote wrong way !,"['ADV', 'VERB', 'DET', 'NOUN', 'ADV', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",conversation,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"It 's er cleaner 's room , two dressing rooms and toilets down there .","['PRON', 'VERB', 'INTJ', 'ADJ', 'PART', 'NOUN', 'PUNCT', 'NUM', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADV', 'ADV', 'PUNCT']",conversation,00000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
No they think it 's really bad .,"['INTJ', 'PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'ADJ', 'PUNCT']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
Speak to you later .,"['VERB', 'ADP', 'PRON', 'ADV', 'PUNCT']",conversation,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Yeah I know , they were n't very long series was it ?","['INTJ', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADV', 'ADV', 'ADJ', 'NOUN', 'VERB', 'PRON', 'PUNCT']",conversation,"0000000010000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000010000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
I 've got time ?,"['PRON', 'VERB', 'VERB', 'NOUN', 'PUNCT']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You mean Stuey 's got time !,"['PRON', 'VERB', 'PROPN', 'PART', 'VERB', 'NOUN', 'PUNCT']",conversation,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Well I 'll stay and have my bath between eight and nine and you can go and have a drink no I do n't think I 'll be going out this evening .,"['INTJ', 'PRON', 'VERB', 'VERB', 'CCONJ', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NUM', 'CCONJ', 'NUM', 'CCONJ', 'PRON', 'VERB', 'VERB', 'CCONJ', 'VERB', 'DET', 'NOUN', 'INTJ', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'VERB', 'VERB', 'VERB', 'PART', 'DET', 'NOUN', 'PUNCT']",conversation,00000100100000000100000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100100000000100000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000
He 's realizes which one it is bloody hell !,"['PRON', 'VERB', 'NOUN', 'ADJ', 'NUM', 'PRON', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",conversation,00000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ha it wo n't go more than that !,"['INTJ', 'PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'ADP', 'DET', 'PUNCT']",conversation,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Yeah but perhaps it wo n't go more than that .,"['INTJ', 'CCONJ', 'ADV', 'PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'ADP', 'DET', 'PUNCT']",conversation,00000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Cos you do n't go as slow as this , even round here something like that Ann .","['NOUN', 'PRON', 'VERB', 'ADV', 'VERB', 'ADV', 'ADJ', 'ADP', 'DET', 'PUNCT', 'ADV', 'ADV', 'ADV', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT']",conversation,00000000100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Well , it 's gon na be a tight old squeeze .","['INTJ', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",conversation,00000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Perhaps it er you do n't know where the stairs and what kind of stairs it is but them kind of units usually come to bits ours does .,"['ADV', 'PRON', 'INTJ', 'PRON', 'VERB', 'ADV', 'VERB', 'ADV', 'DET', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PRON', 'VERB', 'CCONJ', 'PRON', 'ADV', 'ADP', 'NOUN', 'ADV', 'VERB', 'PART', 'NOUN', 'PRON', 'VERB', 'PUNCT']",conversation,00000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Ah well that 's what we 're all waiting for , we 're waiting for you to drop it !","['INTJ', 'INTJ', 'DET', 'VERB', 'NOUN', 'PRON', 'VERB', 'DET', 'VERB', 'ADP', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADP', 'PRON', 'PART', 'VERB', 'PRON', 'PUNCT']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I know , what is going on !","['PRON', 'VERB', 'PUNCT', 'NOUN', 'VERB', 'VERB', 'PART', 'PUNCT']",conversation,00000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
That 's what we said .,"['DET', 'VERB', 'NOUN', 'PRON', 'VERB', 'PUNCT']",conversation,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I 'm watching these .,"['PRON', 'VERB', 'VERB', 'DET', 'PUNCT']",conversation,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Go on,"['VERB', 'PART']",conversation,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Go into town for a little while .,"['VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']",conversation,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We do n't want anything up there .,"['PRON', 'VERB', 'ADV', 'VERB', 'NOUN', 'ADV', 'ADV', 'PUNCT']",conversation,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"but er I do n't know , if you like it see what I mean ?","['CCONJ', 'INTJ', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT', 'ADP', 'PRON', 'VERB', 'PRON', 'VERB', 'NOUN', 'PRON', 'VERB', 'PUNCT']",conversation,00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Come on .,"['VERB', 'PART', 'PUNCT']",conversation,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
No I did n't feel alright Ann .,"['INTJ', 'PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'PROPN', 'PUNCT']",conversation,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"town I shall go around there , you can drop me and I 'll make an appointment there while we 're there .","['NOUN', 'PRON', 'VERB', 'VERB', 'ADV', 'ADV', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PRON', 'CCONJ', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADV', 'ADP', 'PRON', 'VERB', 'ADV', 'PUNCT']",conversation,00000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"The she thought they were due a special run , cos you know they did n't .","['DET', 'PRON', 'VERB', 'PRON', 'VERB', 'ADJ', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'PUNCT']",conversation,"0000000010000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000010000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
you know that kind of thing oh they had to pay a la carte .,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'INTJ', 'PRON', 'VERB', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT']",conversation,00100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Erm it 's a load of rubbish anyway !,"['INTJ', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADV', 'PUNCT']",conversation,00001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"no I feel about I I 'll I 've said to Ann , no I feel alright Ann but you know just I du n no I 'm not quite myself am I ?","['INTJ', 'PRON', 'VERB', 'ADP', 'PRON', 'PRON', 'VERB', 'PRON', 'VERB', 'VERB', 'ADP', 'PROPN', 'PUNCT', 'INTJ', 'PRON', 'VERB', 'ADJ', 'PROPN', 'CCONJ', 'PRON', 'VERB', 'ADV', 'PRON', 'VERB', 'CCONJ', 'INTJ', 'PRON', 'VERB', 'ADV', 'ADV', 'PRON', 'VERB', 'PRON', 'PUNCT']",conversation,00110000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00110000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I do n't feel,"['PRON', 'VERB', 'ADV', 'VERB']",conversation,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Struggled with it a little,"['VERB', 'ADP', 'PRON', 'DET', 'ADJ']",conversation,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
you did say that you 'd like to come .,"['PRON', 'VERB', 'VERB', 'ADP', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'PUNCT']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
Is that what you want ?,"['VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'PUNCT']",conversation,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Well I I ca n't think !,"['INTJ', 'PRON', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Yeah cos I might I might not go up , you know , I see what Sheila says so","['INTJ', 'ADP', 'PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'VERB', 'PART', 'PUNCT', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'NOUN', 'PROPN', 'VERB', 'ADV']",conversation,00000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Save you , save you carrying them .","['VERB', 'PRON', 'PUNCT', 'VERB', 'PRON', 'VERB', 'PRON', 'PUNCT']",conversation,10010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I 'll tell you what I 've I 'm alright , but I feel a wee dizzy you know I feel as if I 'm a bit","['PRON', 'VERB', 'VERB', 'PRON', 'NOUN', 'PRON', 'VERB', 'PRON', 'X', 'ADJ', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'PRON', 'VERB', 'ADP', 'ADP', 'PRON', 'VERB', 'DET', 'NOUN']",conversation,00000000000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"alright , yeah I am I mean I 'm not alright , I feel very dizzy , like I say I feel I feel a bit kind of heady you know but I will go and have a check up .","['INTJ', 'PUNCT', 'INTJ', 'PRON', 'VERB', 'PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'ADV', 'ADJ', 'PUNCT', 'INTJ', 'PRON', 'VERB', 'PRON', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'ADV', 'ADV', 'ADJ', 'PRON', 'VERB', 'CCONJ', 'PRON', 'VERB', 'VERB', 'CCONJ', 'VERB', 'DET', 'NOUN', 'PART', 'PUNCT']",conversation,"0000000000000100000001010000100000001
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000100000001010000100000001
000000000000000000000000000000000000000000000000000000000000000000000000000000"
I 'll try again bloody lucky !,"['PRON', 'VERB', 'VERB', 'ADV', 'ADJ', 'ADJ', 'PUNCT']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
I knew I 'd be in trouble !,"['PRON', 'VERB', 'PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'PUNCT']",conversation,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
take you up .,"['VERB', 'PRON', 'PART', 'PUNCT']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
No no got all that .,"['INTJ', 'INTJ', 'VERB', 'ADJ', 'DET', 'PUNCT']",conversation,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Oh , I think they 're about two pound bag of that ?","['INTJ', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'NUM', 'NOUN', 'NOUN', 'ADP', 'DET', 'PUNCT']",conversation,00000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Mum do n't feel like making mince pies , today .","['PROPN', 'VERB', 'ADV', 'VERB', 'ADP', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']",conversation,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You use that ?,"['PRON', 'VERB', 'DET', 'PUNCT']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Go and have a look , see what you got .","['VERB', 'CCONJ', 'VERB', 'DET', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'PRON', 'VERB', 'PUNCT']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Well you might as well , might n't you , and it 'll save you","['INTJ', 'PRON', 'VERB', 'ADV', 'ADV', 'PUNCT', 'VERB', 'ADV', 'PRON', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'VERB', 'PRON']",conversation,00000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Cos if you 're not feeling up to it , as well lard ?","['NOUN', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'PART', 'ADP', 'PRON', 'PUNCT', 'ADV', 'ADV', 'ADJ', 'PUNCT']",conversation,00000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Well in the summer you wo n't need jumpers will you like this ?,"['INTJ', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'ADV', 'VERB', 'NOUN', 'VERB', 'PRON', 'VERB', 'DET', 'PUNCT']",conversation,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Mind you in the evening , if it gets quite chilly in the evenings so it might be a good jumper to wear in the evenings when we go for our evening walks by the sea .","['VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'PRON', 'VERB', 'ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'ADV', 'PRON', 'VERB', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",conversation,00100000000100000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000100000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Next time we go to the sea .,"['ADJ', 'NOUN', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']",conversation,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Mum , what about giving him something for being very","['PROPN', 'PUNCT', 'NOUN', 'ADP', 'VERB', 'PRON', 'NOUN', 'ADP', 'VERB', 'ADV']",conversation,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Go on .,"['VERB', 'PART', 'PUNCT']",conversation,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Oh I see .,"['INTJ', 'PRON', 'VERB', 'PUNCT']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Come on .,"['VERB', 'PART', 'PUNCT']",conversation,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Oh well I saw that on Friday .,"['INTJ', 'INTJ', 'PRON', 'VERB', 'ADP', 'ADP', 'PROPN', 'PUNCT']",conversation,00001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
In fact yesterday we said I wonder if he 's got a new car or whether he 's got visitors .,"['ADP', 'NOUN', 'NOUN', 'PRON', 'VERB', 'PRON', 'VERB', 'ADP', 'PRON', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'ADP', 'PRON', 'VERB', 'VERB', 'NOUN', 'PUNCT']",conversation,10000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Well we think that that might be a new car .,"['INTJ', 'PRON', 'VERB', 'ADP', 'DET', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT']",conversation,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Everybody must have thought what a dismal day this is .,"['NOUN', 'VERB', 'VERB', 'VERB', 'NOUN', 'DET', 'ADJ', 'NOUN', 'DET', 'VERB', 'PUNCT']",conversation,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I 've never known it that full before .,"['PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'ADJ', 'ADJ', 'ADV', 'PUNCT']",conversation,00000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Come on .,"['VERB', 'PART', 'PUNCT']",conversation,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Do n't shout at me .,"['VERB', 'ADV', 'VERB', 'ADP', 'PRON', 'PUNCT']",conversation,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
No cos you keep shouting at me .,"['INTJ', 'ADP', 'PRON', 'VERB', 'VERB', 'ADP', 'PRON', 'PUNCT']",conversation,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
shout at you .,"['VERB', 'ADP', 'PRON', 'PUNCT']",conversation,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Go on please .,"['VERB', 'PART', 'INTJ', 'PUNCT']",conversation,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
She was about to but she found a sticker on book,"['PRON', 'VERB', 'ADJ', 'PART', 'CCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I did n't realise how clear her speech was until I heard it on the tape .,"['PRON', 'VERB', 'ADV', 'VERB', 'ADV', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'ADP', 'PRON', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'PUNCT']",conversation,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"It looked like that , did n't it ?","['PRON', 'VERB', 'ADP', 'DET', 'PUNCT', 'VERB', 'ADV', 'PRON', 'PUNCT']",conversation,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You missed that .,"['PRON', 'VERB', 'DET', 'PUNCT']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Well there 's one on there , I ca n't remember","['INTJ', 'ADV', 'VERB', 'NUM', 'ADP', 'ADV', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
I suppose you like that film .,"['PRON', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'PUNCT']",conversation,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"He said , I asked , asked , well I left a message on Saturday for him to sort them out did n't I ?","['PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'PUNCT', 'VERB', 'PUNCT', 'INTJ', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PRON', 'PART', 'VERB', 'PRON', 'PART', 'VERB', 'ADV', 'PRON', 'PUNCT']",conversation,00000000000001000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000001000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
He already knew about that .,"['PRON', 'ADV', 'VERB', 'ADP', 'DET', 'PUNCT']",conversation,00011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
So I do n't know .,"['ADV', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT']",conversation,"0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
