sentence,pos_seq,genre,preds,true
"In May last year the Court of Appeal upheld a judgment against the friend for more than Â£5,500 damages for negligence because he had owed the accountant a duty of care .","['ADP', 'PROPN', 'ADJ', 'NOUN', 'DET', 'PROPN', 'ADP', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",news,10000000100100000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"You can sue the professionals Ã¢ÂÂ builders , architects , surveyors or engineers Ã¢ÂÂ by courtesy of the Defective Premises Act 1972 , despite the fact that you never had a contract with them yourself .","['PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'PROPN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'PROPN', 'NUM', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'PRON', 'PUNCT']",news,"0000000000000000000000010000010010000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000000001000000000000010010000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"There are strict time limits : generally , six years from when damage first occurred ; where the damage was initially Ã¢ÂÂ latent you are given longer Ã¢ÂÂ three years from when you could have discovered it , with a longstop of 15 years .","['ADV', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'ADV', 'PUNCT', 'NUM', 'NOUN', 'ADP', 'ADV', 'NOUN', 'ADV', 'VERB', 'PUNCT', 'ADV', 'DET', 'NOUN', 'VERB', 'ADV', 'NOUN', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADJ', 'PROPN', 'NUM', 'NOUN', 'ADP', 'ADV', 'PRON', 'VERB', 'VERB', 'VERB', 'PRON', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'NUM', 'NOUN', 'PUNCT']",news,"0000000000100000100000000000000000000
010000000000000000000000000000000000000000000000000000000000000000000000000000","0010000000100010100000000100001000000
010100000000000000000000000000000000000000000000000000000000000000000000000000"
It may also be possible to claim damages against a local authority for negligently failing to ensure that construction work complied with the relevant building regulations .,"['PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'PART', 'VERB', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADV', 'VERB', 'PART', 'VERB', 'ADP', 'NOUN', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']",news,00000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000100000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
A solicitor fails to draw up a will within a reasonable time for a client who subsequently dies .,"['DET', 'NOUN', 'VERB', 'PART', 'VERB', 'PART', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADV', 'VERB', 'PUNCT']",news,00001101101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"You can sue the solicitor for what you would have collected , had he done his job properly , because the law reckons he owed you , as well as his client , a duty of care .","['PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PRON', 'VERB', 'VERB', 'VERB', 'PUNCT', 'VERB', 'PRON', 'VERB', 'ADJ', 'NOUN', 'ADV', 'PUNCT', 'ADP', 'DET', 'NOUN', 'VERB', 'PRON', 'VERB', 'PRON', 'PUNCT', 'ADV', 'ADV', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",news,"0000000000100000000000101000000000100
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000000000100000000000100000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"When you want to borrow on a mortgage , the prospective lenders will have the property valued at your expense .","['ADV', 'PRON', 'VERB', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",news,00001100000001001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
This is what the House of Lords decided in two cases last April in spite of an attempt to get the valuers off the hook by a disclaimer which said : Ã¢ÂÂ I accept that the valuer does not warrant anything stated in his report as being accurate Ã¢ÂÂ¦,"['DET', 'VERB', 'NOUN', 'DET', 'PROPN', 'ADP', 'PROPN', 'VERB', 'ADP', 'NUM', 'NOUN', 'ADJ', 'PROPN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'VERB', 'PUNCT', 'NOUN', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'ADV', 'VERB', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'PROPN']",news,"1000000010000000000100101000010001000
000001000000000000000000000000000000000000000000000000000000000000000000000000","1000000110000000000100101000010000000
000001000010000000000000000000000000000000000000000000000000000000000000000000"
Whoever attempts to hide behind a disclaimer must prove it is fair and reasonable to do so .,"['NOUN', 'VERB', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'VERB', 'PRON', 'VERB', 'ADJ', 'CCONJ', 'ADJ', 'PART', 'VERB', 'ADV', 'PUNCT']",news,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00011000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
But a disclaimer can never take away your rights under the Defective Premises Act 1972 for the collapsing conservatory or prevent anyone being sued for negligence which has caused death or injury .,"['CCONJ', 'DET', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADV', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'PROPN', 'NUM', 'ADP', 'DET', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADJ', 'VERB', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']",news,00000110110000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000110010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Have we yet reached the point at which we would be awarded damages against the Meteorological Office because we went camping on the day of an unforecast hurricane ?,"['VERB', 'PRON', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'PRON', 'VERB', 'VERB', 'VERB', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'ADP', 'PRON', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']",news,00010110000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010110000001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Or after we followed the duff advice of a legal journalist in a newspaper ?,"['CCONJ', 'ADP', 'PRON', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",news,00010100010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The day thrift turned into a nightmare .,"['DET', 'NOUN', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']",news,00011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
GEORGE Tyson is not a gambling man nor does he take unnecessary risks .,"['PROPN', 'PROPN', 'VERB', 'ADV', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'PRON', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",news,00000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"He does n't smoke or drink , and even if he wanted to , two heart attacks and a by-pass operation have made the decision for him .","['PRON', 'VERB', 'ADV', 'VERB', 'CCONJ', 'VERB', 'PUNCT', 'CCONJ', 'ADV', 'ADP', 'PRON', 'VERB', 'PART', 'PUNCT', 'NUM', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'PUNCT']",news,00000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"A life of saving had , by 1985 , given them a small nest-egg of Â£15,000 on which the interest would help supplement their pensions .","['DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT', 'ADP', 'NUM', 'PUNCT', 'VERB', 'PRON', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'DET', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",news,00000010010010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010010010000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"To the Tysons , that meant nothing extravagant Ã¢ÂÂ just an extra Â£135 a month to make life at home in South Ruislip , Middlesex easier .","['ADP', 'DET', 'PROPN', 'PUNCT', 'ADJ', 'VERB', 'NOUN', 'ADJ', 'PROPN', 'ADV', 'DET', 'ADJ', 'PROPN', 'DET', 'NOUN', 'PART', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'ADV', 'PUNCT']",news,00001100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10001100000000001011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"And for three years , it earned its return , every month .","['CCONJ', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PUNCT']",news,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Until one morning in June 1988 when George Tyson turned on the radio to hear a small , investment business called Barlow Clowes had collapsed .","['ADP', 'NUM', 'NOUN', 'ADP', 'PROPN', 'NUM', 'ADV', 'PROPN', 'PROPN', 'VERB', 'PART', 'DET', 'NOUN', 'PART', 'VERB', 'DET', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'VERB', 'PUNCT']",news,10010000001000001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10010000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Ã¢ÂÂ It was about 8.30am and I was just getting dressed when it came over on the news , said Mr Tyson , a former clerk of works at Harrow council , London .","['NOUN', 'PRON', 'VERB', 'ADV', 'NUM', 'CCONJ', 'PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'ADV', 'PRON', 'VERB', 'PART', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT']",news,00010000000001010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Investors in Barlow Clowes since 1985 , the Tysons had orginally put Â£10,000 into the UK fund and Â£5,000 in Gibraltar-based Barlow Clowes International ( BCI ) .","['NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'NUM', 'PUNCT', 'DET', 'PROPN', 'VERB', 'ADV', 'VERB', 'NUM', 'ADP', 'DET', 'PROPN', 'NOUN', 'CCONJ', 'PROPN', 'ADP', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PUNCT']",news,00000000000101000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000101000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Fate determined that a short while before the businesses failed , they transferred the Â£10,000 to BCI because of the better returns being offered .","['NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT', 'PRON', 'VERB', 'DET', 'NUM', 'ADP', 'PROPN', 'ADP', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'VERB', 'PUNCT']",news,00001000000010010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000010010010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"In the days that followed , the Tysons found that they and 18,000 other investors had been the victims of a financial crash of global proportions .","['ADP', 'DET', 'NOUN', 'ADJ', 'VERB', 'PUNCT', 'DET', 'PROPN', 'VERB', 'ADP', 'PRON', 'CCONJ', 'NUM', 'ADJ', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",news,10001000100000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10001000100000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Of the Â£190million invested in both funds , BCI investors faced a shortfall of up to Â£100million .","['ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'ADP', 'ADP', 'NOUN', 'PUNCT']",news,00001000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"After the initial shock and disbelief , the Tysons grew angry Ã¢ÂÂ at the advisers who convinced them about Barlow Clowes , at the Midland bank manager who gave verbal assurances of its security , at the regulatory authorities responsible for the investment community and at the Department of Trade and Industry which allowed the company to trade .","['ADP', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'DET', 'PROPN', 'VERB', 'ADJ', 'PROPN', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'PRON', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'DET', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'ADJ', 'VERB', 'DET', 'NOUN', 'PART', 'VERB', 'PUNCT']",news,"1000000001101000001000000000100000010
001000101001000010000000000000000000000000000000000000000000000000000000000000","1001000000001000001000100000100001010
001000101000000010000000000000000000000000000000000000000000000000000000000000"
"Ã¢ÂÂ I felt it was so safe , they were so professional , said Mr Tyson .","['NOUN', 'PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'ADV', 'ADJ', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'PUNCT']",news,"0010000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0010001000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
Ã¢ÂÂ I feel appalled by the way these professional guardians have treated us .,"['NOUN', 'PRON', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'DET', 'ADJ', 'NOUN', 'VERB', 'VERB', 'PRON', 'PUNCT']",news,00100011000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"If you were a gambling man it would not affect you , it would just be lost .","['ADP', 'PRON', 'VERB', 'DET', 'NOUN', 'NOUN', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'VERB', 'PUNCT']",news,00000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Like so many investors , Mr Tyson found himself having to go back to work to ease the financial strain he had hoped to avoid .","['ADP', 'ADV', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'PRON', 'VERB', 'PART', 'VERB', 'ADV', 'ADP', 'NOUN', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'PUNCT']",news,00000001000000000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000001001001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Ironically , it was the Government which he partly blamed for the affair that gave him the chance to return to work after retirement .","['ADV', 'PUNCT', 'PRON', 'VERB', 'DET', 'PROPN', 'ADJ', 'PRON', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'VERB', 'PRON', 'DET', 'NOUN', 'PART', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",news,00000000000000110001101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100001101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"A change in the tax rules affecting pensions was shortly followed by a job with the Department of Environment 's Property Services Agency , a post which carries him through to March and may see him stay until he is 70 .","['DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN', 'PART', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'VERB', 'PRON', 'PART', 'ADP', 'PROPN', 'CCONJ', 'VERB', 'VERB', 'PRON', 'VERB', 'ADP', 'PRON', 'VERB', 'NUM', 'PUNCT']",news,"0010011000100010000000000001011000100
000000000000000000000000000000000000000000000000000000000000000000000000000000","0010000000100010000000000000001000101
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Putting it as politely as he can , Mr Tyson said the whole affair Ã¢ÂÂ encouraged him to return to paid employment .","['VERB', 'PRON', 'ADV', 'ADV', 'ADP', 'PRON', 'VERB', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PRON', 'PART', 'VERB', 'ADP', 'VERB', 'NOUN', 'PUNCT']",news,"1000000000001001001110000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","1000000000001001001100000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
Pursuing legal action would have cost them money they did n't have ( unless it meant selling their house which was not an option ) but doing nothing left them with the feeling that justice was n't being done .,"['VERB', 'ADJ', 'NOUN', 'VERB', 'VERB', 'VERB', 'PRON', 'NOUN', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT', 'ADP', 'PRON', 'VERB', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'ADV', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADV', 'VERB', 'VERB', 'PUNCT']",news,"1010000000000001000000010000101010101
010000000000000000000000000000000000000000000000000000000000000000000000000000","1000000000000001000000000000101010000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
So they compromised and gave Â£100 to the Barlow Clowes Investors Group which was formed last July to represent the investors ' interests and co-ordinate the fight for compensation .,"['ADV', 'PRON', 'VERB', 'CCONJ', 'VERB', 'ADP', 'ADP', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'VERB', 'VERB', 'ADJ', 'PROPN', 'PART', 'VERB', 'DET', 'NOUN', 'PART', 'NOUN', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",news,"0010101000000010000000001010000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000001000000010001000001010000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"That , says Mr Tyson , has been their only blessing .","['DET', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'PUNCT', 'VERB', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",news,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ They are dedicated people who clearly know what they are talking about and have guided us through it .,"['NOUN', 'PRON', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADV', 'VERB', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADP', 'CCONJ', 'VERB', 'VERB', 'PRON', 'ADP', 'PRON', 'PUNCT']",news,00000000000010010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000110010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Those people are victims , too , but they have certainly kept us together .","['DET', 'NOUN', 'VERB', 'NOUN', 'PUNCT', 'ADV', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'ADV', 'PUNCT']",news,00010000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10010000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"That aside , the last year has brought little respite from their own , very personal , crisis .","['DET', 'ADV', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'PUNCT', 'ADV', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT']",news,10000001011000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000001001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The Tysons have yet to see any cash payment from the liquidators who have been winding up BCI 's affairs .,"['DET', 'PROPN', 'VERB', 'ADV', 'PART', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'VERB', 'VERB', 'PART', 'PROPN', 'PART', 'NOUN', 'PUNCT']",news,00000100010000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
What little money has been recovered remains the subject of a legal tussle in the courts which may yet take months to resolve .,"['ADJ', 'ADJ', 'NOUN', 'VERB', 'VERB', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'VERB', 'ADV', 'VERB', 'NOUN', 'PART', 'VERB', 'PUNCT']",news,00000000000011000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100011000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"They have been told that their claim may only amount to around Â£11,000 of their Â£15,000 as capital gains tax is likely to be deducted from the total .","['PRON', 'VERB', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADP', 'ADP', 'NUM', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'PART', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']",news,00000010001100000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000001100000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"But until they get any money back , the Tysons find themselves in the position of the gambler who gambled all and lost .","['CCONJ', 'ADP', 'PRON', 'VERB', 'DET', 'NOUN', 'ADV', 'PUNCT', 'DET', 'PROPN', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'DET', 'CCONJ', 'VERB', 'PUNCT']",news,00000010001010100001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000001010100101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
AN INCOMING Labour government would turn large areas of Whitehall upside down Ã¢ÂÂ but the party 's policy review barely considers the implications of its plans for restructuring government departments .,"['DET', 'ADJ', 'PROPN', 'NOUN', 'VERB', 'VERB', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'ADV', 'ADV', 'PROPN', 'CCONJ', 'DET', 'NOUN', 'PART', 'NOUN', 'NOUN', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'PUNCT']",news,"0000011100010000000010100100000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0100010000110000000010000100000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"Scattered through the policy review are proposals to : Drastically alter the status and organisation of the Department of Trade and Industry ; Create two departments Ã¢ÂÂ a Department of Consumer Affairs , and a Department for Legal Administration ; Create a Department of Environmental Protection within the existing Department of the Environment ; Set up a plethora of new commissions and executive agencies ; Set up a Women 's Ministry .","['VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'PUNCT', 'ADV', 'VERB', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'VERB', 'NUM', 'NOUN', 'PROPN', 'DET', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'CCONJ', 'DET', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'VERB', 'DET', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'DET', 'VERB', 'PROPN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'VERB', 'PART', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'PART', 'DET', 'PROPN', 'PART', 'PROPN', 'PUNCT']",news,"1100000000000000000000000000000000000
000000000100000001000000000011000000000000000000000000000000000000000000000000","1100000000001000000000000000000000000
000000000100000001100000000011000000000000000000000000000000000000000000000000"
The only department which explicitly escapes unscathed is the one which Conservatives would most like to abolish : the Department of Energy .,"['DET', 'ADJ', 'NOUN', 'ADJ', 'ADV', 'VERB', 'ADJ', 'VERB', 'DET', 'NUM', 'ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'PUNCT', 'DET', 'PROPN', 'ADP', 'PROPN', 'PUNCT']",news,00000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
