sentence,pos_seq,genre,preds,true
Thought you might want a lift .,"['NOUN', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Well it 's getting up there .,"['INTJ', 'PRON', 'VERB', 'VERB', 'PART', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"does n't matter I 'll , I 'll keep phoning .","['VERB', 'ADV', 'VERB', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'VERB', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
See if you want anything up town .,"['VERB', 'ADP', 'PRON', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"thinking we 'll soon get them and save you carrying it tomorrow , then .","['VERB', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'CCONJ', 'VERB', 'PRON', 'VERB', 'PRON', 'NOUN', 'PUNCT', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You see I mean,"['PRON', 'VERB', 'PRON', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We I 'll call in,"['PRON', 'PRON', 'VERB', 'VERB', 'PART']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"We 'll call in , that will be better than phoning at least you know you know you 're gon na get there .","['PRON', 'VERB', 'VERB', 'PART', 'PUNCT', 'ADJ', 'VERB', 'VERB', 'ADJ', 'ADP', 'VERB', 'ADP', 'ADJ', 'PRON', 'VERB', 'PRON', 'VERB', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
And I 'll make appointment .,"['CCONJ', 'PRON', 'VERB', 'VERB', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
If you ca n't get it done tomorrow I 'll try and get you a Doctor so she,"['ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'VERB', 'NOUN', 'PRON', 'VERB', 'VERB', 'CCONJ', 'VERB', 'PRON', 'DET', 'NOUN', 'ADP', 'PRON']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Two till one , yes I 'll try again Ann .","['NUM', 'ADP', 'NUM', 'PUNCT', 'INTJ', 'PRON', 'VERB', 'VERB', 'ADV', 'PROPN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We 'll call in .,"['PRON', 'VERB', 'VERB', 'PART', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We 'll call in,"['PRON', 'VERB', 'VERB', 'PART']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We 'll call,"['PRON', 'VERB', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Just want to I just want a that will do me,"['ADV', 'VERB', 'ADP', 'PRON', 'ADV', 'VERB', 'DET', 'ADJ', 'VERB', 'VERB', 'PRON']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Well you can get ah bring my mince back .,"['INTJ', 'PRON', 'VERB', 'VERB', 'INTJ', 'VERB', 'ADJ', 'NOUN', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Yeah that 's cos I make the the pastry and you can,"['INTJ', 'DET', 'VERB', 'ADP', 'PRON', 'VERB', 'DET', 'DET', 'NOUN', 'CCONJ', 'PRON', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Oh I 'll do n't know I pastry , I ca n't do that , I can do the rest but I ca n't make the pastry .","['INTJ', 'PRON', 'VERB', 'VERB', 'ADV', 'VERB', 'PRON', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB', 'DET', 'PUNCT', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We can use some pliers or something to bend it back .,"['PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'PART', 'VERB', 'PRON', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I 've got loads of money somewhere .,"['PRON', 'VERB', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
It 's stopped raining .,"['PRON', 'VERB', 'VERB', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
did you actually go to sleep mummy ?,"['VERB', 'PRON', 'ADV', 'VERB', 'ADP', 'NOUN', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Yeah all she has to do is go go round her bit round just a normal road , across the road down a little bit and she 's there .","['INTJ', 'DET', 'PRON', 'VERB', 'PART', 'VERB', 'VERB', 'VERB', 'VERB', 'ADV', 'ADJ', 'NOUN', 'ADV', 'ADV', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADV', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I ca n't think that one person in a car on their own would want to go to MacDonalds too often .,"['PRON', 'VERB', 'ADV', 'VERB', 'ADP', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'VERB', 'VERB', 'PART', 'VERB', 'ADP', 'PROPN', 'ADV', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Twenty chicken nuggets please .,"['NUM', 'NOUN', 'NOUN', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Would you not shout at me .,"['VERB', 'PRON', 'ADV', 'VERB', 'ADP', 'PRON', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Dave do you want to take to that lady in the corner .,"['PROPN', 'VERB', 'PRON', 'VERB', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Can you two go and sit down with daddy please cos this is getting silly .,"['VERB', 'PRON', 'NUM', 'VERB', 'CCONJ', 'VERB', 'PART', 'ADP', 'NOUN', 'INTJ', 'ADP', 'DET', 'VERB', 'VERB', 'ADJ', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I do n't think he ever recorded it , I think he just used to sing it at his , er sort of cabaret .","['PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'ADV', 'VERB', 'PRON', 'PUNCT', 'PRON', 'VERB', 'PRON', 'ADV', 'VERB', 'PART', 'VERB', 'PRON', 'ADP', 'ADJ', 'PUNCT', 'INTJ', 'ADV', 'ADP', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Like for instance the , er , what do they call those two ?","['ADP', 'ADP', 'NOUN', 'DET', 'PUNCT', 'INTJ', 'PUNCT', 'NOUN', 'VERB', 'PRON', 'VERB', 'DET', 'NUM', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Well , my dad wo n't pass them onto Terry .","['INTJ', 'PUNCT', 'ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'PRON', 'ADP', 'PROPN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Me dad said he 's had enough Well , we were debating whether to give it to you or not .","['PRON', 'NOUN', 'VERB', 'PRON', 'VERB', 'VERB', 'ADJ', 'INTJ', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADP', 'PART', 'VERB', 'PRON', 'ADP', 'PRON', 'CCONJ', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Well you ca n't afford to lose them , can you ?","['INTJ', 'PRON', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'PRON', 'PUNCT', 'VERB', 'PRON', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
they ca n't pursue it till we come back to them .,"['PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'ADP', 'PRON', 'VERB', 'ADV', 'ADP', 'PRON', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
If we got Terry to do that we 'd be well away .,"['ADP', 'PRON', 'VERB', 'PROPN', 'PART', 'VERB', 'ADP', 'PRON', 'VERB', 'VERB', 'ADV', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"They , they would love him I mean one of them it was annoying really cos Terry 's just not pulling his weight .","['PRON', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PRON', 'PRON', 'VERB', 'NUM', 'ADP', 'PRON', 'PRON', 'VERB', 'ADJ', 'ADV', 'ADP', 'PROPN', 'PART', 'ADV', 'ADV', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Guess who 's doing the extra day ? got my dad to cover a day .,"['VERB', 'NOUN', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'PART', 'VERB', 'DET', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Well my brother 's covered practically all week and Brian 's doing tomorrow .,"['INTJ', 'ADJ', 'NOUN', 'PART', 'VERB', 'ADV', 'DET', 'NOUN', 'CCONJ', 'PROPN', 'PART', 'VERB', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
And it has n't been sorted yet ?,"['CCONJ', 'PRON', 'VERB', 'ADV', 'VERB', 'VERB', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
So the answer is to just phone them .,"['ADV', 'DET', 'NOUN', 'VERB', 'PART', 'ADV', 'VERB', 'PRON', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Not unless someone puts their foot down .,"['ADV', 'ADP', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'PART', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Oh , we had someone round to see the house yesterday .","['INTJ', 'PUNCT', 'PRON', 'VERB', 'NOUN', 'ADJ', 'PART', 'VERB', 'DET', 'NOUN', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Go for a microwave or do you just go for,"['VERB', 'ADP', 'DET', 'NOUN', 'CCONJ', 'VERB', 'PRON', 'ADV', 'VERB', 'ADP']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
", you can go second hand","['PUNCT', 'PRON', 'VERB', 'VERB', 'ADJ', 'NOUN']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"but , er , you know er , at least if you go in there at least you 've got","['CCONJ', 'PUNCT', 'INTJ', 'PUNCT', 'PRON', 'VERB', 'INTJ', 'PUNCT', 'ADP', 'ADJ', 'ADP', 'PRON', 'VERB', 'ADV', 'ADV', 'ADP', 'ADJ', 'PRON', 'VERB', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
got,['VERB'],conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
got a guarantee for six months,"['VERB', 'DET', 'NOUN', 'ADP', 'NUM', 'NOUN']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"but , at least you know you 're going to get a decent amount of","['CCONJ', 'PUNCT', 'ADP', 'ADJ', 'PRON', 'VERB', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Women on there have to come off,"['NOUN', 'ADP', 'ADV', 'VERB', 'PART', 'VERB', 'PART']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Yeah , can you put me down , the name down for the , alright , okay .","['INTJ', 'PUNCT', 'VERB', 'PRON', 'VERB', 'PRON', 'PART', 'PUNCT', 'DET', 'NOUN', 'PART', 'ADP', 'DET', 'PUNCT', 'INTJ', 'PUNCT', 'INTJ', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Anyway I said to I said I left today , I .","['INTJ', 'PRON', 'VERB', 'ADP', 'PRON', 'VERB', 'PRON', 'VERB', 'NOUN', 'PUNCT', 'PRON', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You got ta be at work .,"['PRON', 'VERB', 'PART', 'VERB', 'ADP', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Yeah I had somebody come round and stuck their bloody,"['INTJ', 'PRON', 'VERB', 'NOUN', 'VERB', 'ADV', 'CCONJ', 'VERB', 'ADJ', 'ADJ']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"No , but getting","['INTJ', 'PUNCT', 'CCONJ', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"They never got here , I was all morning .","['PRON', 'ADV', 'VERB', 'ADV', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
go back and go back and take when you go back .,"['VERB', 'ADV', 'CCONJ', 'VERB', 'ADV', 'CCONJ', 'VERB', 'ADV', 'PRON', 'VERB', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"yes , join you all","['INTJ', 'PUNCT', 'VERB', 'PRON', 'DET']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
She does n't stoop in and,"['PRON', 'VERB', 'ADV', 'VERB', 'PART', 'CCONJ']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I would of thought it had been easier to erm to put down the name of,"['PRON', 'VERB', 'ADP', 'VERB', 'PRON', 'VERB', 'VERB', 'ADJ', 'ADP', 'NOUN', 'PART', 'VERB', 'PART', 'DET', 'NOUN', 'ADP']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We 'll try one to one .,"['PRON', 'VERB', 'VERB', 'NUM', 'ADP', 'NUM', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Mind you , when we were over","['VERB', 'PRON', 'PUNCT', 'ADV', 'PRON', 'VERB', 'ADP']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"What they gon na , what they gon na by the pound ?","['NOUN', 'PRON', 'VERB', 'PART', 'PUNCT', 'NOUN', 'PRON', 'VERB', 'ADP', 'ADP', 'DET', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"No , no , we just bought it up","['INTJ', 'PUNCT', 'INTJ', 'PUNCT', 'PRON', 'ADV', 'VERB', 'PRON', 'PART']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"It might be for Wisbech one , they 've gone to , cos erm , I mean they 've got two at Lynn , so it must be Wisbech","['PRON', 'VERB', 'VERB', 'ADP', 'PROPN', 'NUM', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADP', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'VERB', 'NUM', 'ADP', 'PROPN', 'PUNCT', 'ADP', 'PRON', 'VERB', 'VERB', 'PROPN']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Just make sure you squeeze their knickers off , make them","['ADV', 'VERB', 'ADJ', 'PRON', 'VERB', 'ADJ', 'NOUN', 'PART', 'PUNCT', 'VERB', 'PRON']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01100001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You 're going on a sponsored slim,"['PRON', 'VERB', 'VERB', 'ADP', 'DET', 'VERB', 'ADJ']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"You wan na watch them old yeah , they come there with their little carving knives , yeah , cut all the dangly bits off that , that 's right though in n it ,","['PRON', 'VERB', 'PART', 'VERB', 'PRON', 'ADJ', 'INTJ', 'PUNCT', 'PRON', 'VERB', 'ADV', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'INTJ', 'PUNCT', 'VERB', 'ADJ', 'DET', 'ADJ', 'NOUN', 'PART', 'DET', 'PUNCT', 'DET', 'VERB', 'ADJ', 'ADV', 'ADP', 'CCONJ', 'PRON', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Same old story getting it underneath cos they 're going higher up and underneath,"['ADJ', 'ADJ', 'NOUN', 'VERB', 'PRON', 'ADV', 'ADP', 'PRON', 'VERB', 'VERB', 'ADV', 'ADV', 'CCONJ', 'ADV']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Everyone starts on me,"['NOUN', 'VERB', 'ADP', 'PRON']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Well , like I say if I want to bring my family , I 've got to pay five pound which","['INTJ', 'PUNCT', 'INTJ', 'PRON', 'VERB', 'ADP', 'PRON', 'VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'NUM', 'NOUN', 'ADJ']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"First he 's never seen , surprises he 's always .","['ADV', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT', 'NOUN', 'PRON', 'VERB', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
If I want it spread around .,"['ADP', 'PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"We ai n't got a , just a mad man !","['PRON', 'VERB', 'ADV', 'VERB', 'DET', 'PUNCT', 'ADV', 'DET', 'ADJ', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Oh yeah , but I wonder if we 're gon na all finished by nine o'clock and you 'll have us all in your ha ha ha","['INTJ', 'INTJ', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'ADP', 'PRON', 'VERB', 'VERB', 'ADP', 'DET', 'VERB', 'ADP', 'NUM', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'ADP', 'ADJ', 'INTJ', 'INTJ', 'INTJ']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We 're always out they always tend,"['PRON', 'VERB', 'ADV', 'ADV', 'PRON', 'ADV', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
to go over do n't they ?,"['PART', 'VERB', 'PART', 'VERB', 'ADV', 'PRON', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Bags that were n't that have come over there and need a recount Kerry !,"['NOUN', 'ADJ', 'VERB', 'ADV', 'DET', 'VERB', 'VERB', 'ADV', 'ADV', 'CCONJ', 'VERB', 'DET', 'NOUN', 'PROPN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I 'll I 'll be finished before long .,"['PRON', 'VERB', 'PRON', 'VERB', 'VERB', 'VERB', 'ADV', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
