sentence,pos_seq,genre,preds,true
Do n't start,"['VERB', 'ADV', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
we will go in and do it,"['PRON', 'VERB', 'VERB', 'ADV', 'CCONJ', 'VERB', 'PRON']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I 'll tell you what,"['PRON', 'VERB', 'VERB', 'PRON', 'NOUN']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Whenever you I mean bothered when when they 'll will be , you know .","['ADV', 'PRON', 'PRON', 'VERB', 'VERB', 'ADV', 'ADV', 'PRON', 'VERB', 'VERB', 'VERB', 'PUNCT', 'PRON', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"No , do n't bother !","['INTJ', 'PUNCT', 'VERB', 'ADV', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Sit !,"['VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Well I mean it 's not , it 's not","['INTJ', 'PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'PUNCT', 'PRON', 'VERB', 'ADV']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
No but no but you want to see,"['INTJ', 'CCONJ', 'INTJ', 'CCONJ', 'PRON', 'VERB', 'PART', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"where 's the estate agents anyway , you 're going to here ?","['ADV', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADV', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADP', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Could you get , get some of them ?","['VERB', 'PRON', 'VERB', 'PUNCT', 'VERB', 'DET', 'ADP', 'PRON', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Do I get,"['VERB', 'PRON', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We 'll get it in town while we 're there mother !,"['PRON', 'VERB', 'VERB', 'PRON', 'ADP', 'NOUN', 'ADP', 'PRON', 'VERB', 'ADV', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We 're gon na be in,"['PRON', 'VERB', 'VERB', 'PART', 'VERB', 'ADP']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Got Gateways , we 're going to","['PROPN', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADP']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Do you er,"['VERB', 'PRON', 'INTJ']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Oh you 're going to you 're going to Gateway .,"['INTJ', 'PRON', 'VERB', 'VERB', 'ADP', 'PRON', 'VERB', 'VERB', 'ADP', 'PROPN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Going there anyway .,"['VERB', 'ADV', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"We 're in town , just in town does n't matter where we go , does it ?","['PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADV', 'PRON', 'VERB', 'PUNCT', 'VERB', 'PRON', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Budgie food do you want any budgie food ?,"['ADJ', 'NOUN', 'VERB', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I I 've had to bring,"['PRON', 'PRON', 'VERB', 'VERB', 'PART', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"get me a pack , you know .","['VERB', 'PRON', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You know .,"['PRON', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Yeah I 've got a hat .,"['INTJ', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Yeah you can , yeah I 'll give you some money light bulbs","['INTJ', 'PRON', 'VERB', 'PUNCT', 'INTJ', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', 'ADJ', 'NOUN']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
When are you gon na make mince pies ?,"['ADV', 'VERB', 'PRON', 'VERB', 'PART', 'VERB', 'NOUN', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Cos he 'll eat them , he 'll be stood there waiting for them coming out of the blooming oven !","['NOUN', 'PRON', 'VERB', 'VERB', 'PRON', 'PUNCT', 'PRON', 'VERB', 'VERB', 'VERB', 'ADV', 'VERB', 'ADP', 'PRON', 'VERB', 'ADP', 'ADP', 'DET', 'VERB', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Well you 'll have to er,"['INTJ', 'PRON', 'VERB', 'VERB', 'PART', 'INTJ']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Do n't forget,"['VERB', 'ADV', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Do n't forget to get er cooking apples .,"['VERB', 'ADV', 'VERB', 'PART', 'VERB', 'INTJ', 'NOUN', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
What did he he say ?,"['NOUN', 'VERB', 'PRON', 'PRON', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Do n't forget to get cooking apples , to put in the mincemeat .","['VERB', 'ADV', 'VERB', 'PART', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Have you got in your hand did I say , dry cat food ?","['VERB', 'PRON', 'VERB', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PRON', 'VERB', 'PUNCT', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Want some ketchup ?,"['VERB', 'DET', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"No , got some","['INTJ', 'PUNCT', 'VERB', 'DET']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
To do the mince pies .,"['PART', 'VERB', 'DET', 'NOUN', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I know , but you shall have to bring it home wo n't you ?","['PRON', 'VERB', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'PRON', 'ADV', 'VERB', 'ADV', 'PRON', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"You 've got you 've got , you might as well buy a big bag of flour and","['PRON', 'VERB', 'VERB', 'PRON', 'VERB', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADV', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'CCONJ']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
flour and then to carry home here .,"['NOUN', 'CCONJ', 'ADV', 'PART', 'VERB', 'ADV', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
carrying it .,"['VERB', 'PRON', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"At least you wo n't have to carry it , at least we 've got the car and we can we can","['ADP', 'ADJ', 'PRON', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'PRON', 'PUNCT', 'ADP', 'ADJ', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'PRON', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
No it 's the flour and things like that we said it 's,"['INTJ', 'PRON', 'VERB', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'PRON', 'VERB', 'PRON', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You can buy,"['PRON', 'VERB', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
carry it home here .,"['VERB', 'PRON', 'ADV', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
No I know time you get it back here it is .,"['INTJ', 'PRON', 'VERB', 'NOUN', 'PRON', 'VERB', 'PRON', 'ADV', 'ADV', 'PRON', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"It was when you were playing with it with your fingers , do you remember ?","['PRON', 'VERB', 'ADV', 'PRON', 'VERB', 'VERB', 'ADP', 'PRON', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Anyway it wo n't matter .,"['INTJ', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I do n't suppose we could have it,"['PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'VERB', 'VERB', 'PRON']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I tried doing it with my fingers but,"['PRON', 'VERB', 'VERB', 'PRON', 'ADP', 'ADJ', 'NOUN', 'CCONJ']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I do n't know .,"['PRON', 'VERB', 'ADV', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Thank you dear .,"['VERB', 'PRON', 'ADJ', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Giving who something ?,"['VERB', 'NOUN', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
What do you mean ?,"['NOUN', 'VERB', 'PRON', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Here , I 'm gon na whisper you something .","['ADV', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'PRON', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Give you what ?,"['VERB', 'PRON', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We 'll have to go,"['PRON', 'VERB', 'VERB', 'PART', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
do we need to go upstairs first ?,"['VERB', 'PRON', 'VERB', 'PART', 'VERB', 'ADV', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Er , I think we should .","['INTJ', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Erm have you got the purse mummy ?,"['NOUN', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Erm I do n't know .,"['NOUN', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Have you got some money ?,"['VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Has John got a new car do you think ?,"['VERB', 'PROPN', 'VERB', 'DET', 'ADJ', 'NOUN', 'VERB', 'PRON', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I should imagine it 's a new car .,"['PRON', 'VERB', 'VERB', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I mean,"['PRON', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I I I I told you to .,"['PRON', 'PRON', 'PRON', 'PRON', 'VERB', 'PRON', 'PART', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
It wo n't mummy .,"['PRON', 'VERB', 'ADV', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I do n't think it will .,"['PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
If it does n't mum anyway it would n't fit in the garage because there 's another car in there .,"['ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'ADV', 'PRON', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Yeah , we think it 's","['INTJ', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We have n't even started .,"['PRON', 'VERB', 'ADV', 'ADV', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Got to be quick .,"['VERB', 'PART', 'VERB', 'ADJ', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Dad , could you walk it to MacDonalds ?","['PROPN', 'PUNCT', 'VERB', 'PRON', 'VERB', 'PRON', 'ADP', 'PROPN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
But we could if we needed to .,"['CCONJ', 'PRON', 'VERB', 'ADP', 'PRON', 'VERB', 'ADP', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You 'd have to walk like Gemma walks to school would n't you ?,"['PRON', 'VERB', 'VERB', 'PART', 'VERB', 'ADP', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADV', 'PRON', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Where does Gemma live ?,"['ADV', 'VERB', 'PROPN', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Gemma lives,"['ADJ', 'NOUN']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
She lives right near MacDonalds does n't she ?,"['PRON', 'VERB', 'ADV', 'ADP', 'PROPN', 'VERB', 'ADV', 'PRON', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Wonder if she goes to MacDonalds every night for her tea ?,"['VERB', 'ADP', 'PRON', 'VERB', 'ADP', 'PROPN', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
But she could walk it from her house could n't she ?,"['CCONJ', 'PRON', 'VERB', 'VERB', 'PRON', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADV', 'PRON', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I found it over here .,"['PRON', 'VERB', 'PRON', 'PART', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I ca n't see it .,"['PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I see MacDonalds .,"['PRON', 'VERB', 'PROPN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Oh it looks crowded .,"['INTJ', 'PRON', 'VERB', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Let's got to MacDonalds for our tea .,"['PRON', 'VERB', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Where to park ?,"['ADV', 'PART', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I do n't think we did Tim .,"['PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'VERB', 'PROPN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I think there 's one just over here .,"['PRON', 'VERB', 'ADV', 'VERB', 'NOUN', 'ADV', 'ADV', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Do n't know if you 're meant to use it .,"['VERB', 'ADV', 'VERB', 'ADP', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'PRON', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I 'll go round the door .,"['PRON', 'VERB', 'VERB', 'ADV', 'DET', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I thought the man was dead .,"['PRON', 'VERB', 'DET', 'NOUN', 'VERB', 'ADJ', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I 'm going out here .,"['PRON', 'VERB', 'VERB', 'ADV', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Or perhaps it 's sort of some dressed up character .,"['CCONJ', 'ADV', 'PRON', 'VERB', 'ADV', 'ADV', 'DET', 'ADJ', 'PART', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Are you coming Christopher or are you going to sit here to have your meal ?,"['VERB', 'PRON', 'VERB', 'PROPN', 'CCONJ', 'VERB', 'PRON', 'VERB', 'PART', 'VERB', 'ADV', 'PART', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Just wait Tim cos there 's lots of cars .,"['ADV', 'VERB', 'PROPN', 'ADP', 'ADV', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
