sentence,pos_seq,genre,preds,true
She 's got ta eat .,"['PRON', 'VERB', 'VERB', 'PART', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Got to eat,"['VERB', 'PART', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"last week , we ought to go","['ADJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PART', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I mean it 's,"['PRON', 'VERB', 'PRON', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
If you ask me,"['ADP', 'PRON', 'VERB', 'PRON']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Did you get ?,"['VERB', 'PRON', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I 'm going .,"['PRON', 'VERB', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
yeah you can,"['INTJ', 'PRON', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You know what he 's like,"['PRON', 'VERB', 'NOUN', 'PRON', 'VERB', 'ADP']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
He said he wanted office .,"['PRON', 'VERB', 'PRON', 'VERB', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
coming in cos John,"['VERB', 'ADV', 'ADP', 'PROPN']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I could n't believe my ears !,"['PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I said Oh !,"['PRON', 'VERB', 'INTJ', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You got to expect to be,"['PRON', 'VERB', 'PART', 'VERB', 'PART', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I said last week,"['PRON', 'VERB', 'ADJ', 'NOUN']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I said I 've failed !,"['PRON', 'VERB', 'PRON', 'VERB', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You 're not forgiven !,"['PRON', 'VERB', 'ADV', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Madame Mattli demanded .,"['PROPN', 'PROPN', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Time to think ?,"['NOUN', 'PART', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Gary suggested .,"['PROPN', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Paula asked .,"['PROPN', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Though I do n't suppose I could afford to pay you as well as Mattli does Ã¢ÂÂ yet .,"['ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'PRON', 'ADV', 'ADV', 'ADP', 'PROPN', 'VERB', 'PROPN', 'ADV', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Paula laughed .,"['PROPN', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ I wo n't forget .,"['NOUN', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Paula protested .,"['PROPN', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Madame snorted again .,"['PROPN', 'VERB', 'ADV', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Paula was trembling .,"['PROPN', 'VERB', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
But she was determined Madame should not be aware of either .,"['CCONJ', 'PRON', 'VERB', 'VERB', 'PROPN', 'VERB', 'ADV', 'VERB', 'ADJ', 'ADP', 'DET', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ But Gary Ã¢ÂÂ I have n't been spying for you !,"['NOUN', 'CCONJ', 'PROPN', 'PROPN', 'PRON', 'VERB', 'ADV', 'VERB', 'VERB', 'ADP', 'PRON', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Paula said roundly .,"['PROPN', 'VERB', 'ADV', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ What do you mean ?,"['NOUN', 'NOUN', 'VERB', 'PRON', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Paula smiled .,"['PROPN', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ I just guess I 'm not hungry .,"['NOUN', 'PRON', 'ADV', 'VERB', 'PRON', 'VERB', 'ADV', 'ADJ', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I nodded .,"['PRON', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I grimaced .,"['PRON', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Ã¢ÂÂ I noticed that Rickie was n't eating today , I said , Ã¢ÂÂ but Robin-Anne was ?","['NOUN', 'PRON', 'VERB', 'ADP', 'PROPN', 'VERB', 'ADV', 'VERB', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PUNCT', 'NOUN', 'CCONJ', 'PROPN', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
want to be helped .,"['VERB', 'PART', 'VERB', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I asked provocatively .,"['PRON', 'VERB', 'ADV', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Ellen was still awake , talking in the stateroom with Rickie , but everyone else seemed asleep .","['PROPN', 'VERB', 'ADV', 'ADJ', 'PUNCT', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'CCONJ', 'NOUN', 'ADV', 'VERB', 'ADJ', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
A large white cross has been painted roughly on the ground .,"['DET', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"The plane is still now , surrounded by the warriors .","['DET', 'NOUN', 'VERB', 'ADV', 'ADV', 'PUNCT', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"The moment is unnaturally , poignantly , delayed .","['DET', 'NOUN', 'VERB', 'ADV', 'PUNCT', 'ADV', 'PUNCT', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Fairfax laughs .,"['NOUN', 'NOUN', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ I have prepared the lunch .,"['NOUN', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ What would you like to drink ?,"['NOUN', 'NOUN', 'VERB', 'PRON', 'VERB', 'PART', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
As she speaks we see a Masai market .,"['ADP', 'PRON', 'VERB', 'PRON', 'VERB', 'DET', 'PROPN', 'NOUN', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
But he was overworked .,"['CCONJ', 'PRON', 'VERB', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ I 'm just asking .,"['NOUN', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Now I must help him .,"['ADV', 'PRON', 'VERB', 'VERB', 'PRON', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ Why do you think he did it ?,"['NOUN', 'ADV', 'VERB', 'PRON', 'VERB', 'PRON', 'VERB', 'PRON', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"The moran , I mean ?","['DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ What do you want to discuss ?,"['NOUN', 'NOUN', 'VERB', 'PRON', 'VERB', 'PART', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I have told her everything that happened .,"['PRON', 'VERB', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ You are going to be married ?,"['NOUN', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
He seems content .,"['PRON', 'VERB', 'ADJ', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ Can I read his statement ?,"['NOUN', 'VERB', 'PRON', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ Do you speak Masai ?,"['NOUN', 'VERB', 'PRON', 'VERB', 'PROPN', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ Determined to die .,"['NOUN', 'ADJ', 'PART', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ I will try .,"['NOUN', 'PRON', 'VERB', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Claudia interrupts .,"['NOUN', 'NOUN', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I did not understand .,"['PRON', 'VERB', 'ADV', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ How can Fahfakhs save him ?,"['NOUN', 'ADV', 'VERB', 'PROPN', 'VERB', 'PRON', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
She turns to Fairfax .,"['PRON', 'VERB', 'ADP', 'PROPN', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Ã¢ÂÂ Claudia , you are supposed to understand them .","['PROPN', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'PRON', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You look so beautiful .,"['PRON', 'VERB', 'ADV', 'ADJ', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I have to ask .,"['PRON', 'VERB', 'PART', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Do you understand me ?,"['VERB', 'PRON', 'VERB', 'PRON', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
