verbs,sentences,preds,true
evaporate,"While gas wells usually produce liquid as well as gas , '' it evaporates , '' he said ",0000000100000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
evaporate,"But past compositions have included '' absorbed water , '' which evaporates at high temperatures , causing the fluids to break down ",0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
evaporate,"The problem is partly due to a thermal vacuum switch in the vapor - control system that is supposed to curb release of evaporated gasoline , the EPA said ",0000000000000000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
examine,"MDT makes sterility - assurance systems and examining and operating equipment for the hospital , medical , dental and laboratory markets ",0000000000010000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
examine,"By filing a complaint , the citizen forces a government investigation , because the Justice Department is required to examine each False Claims suit ",0000000000000000000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
examine,They examined the death certificates of all children who were killed when hit by a car in Washington state between 1979 and 1983 ,0000000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
examine,They said the agency 's enforcement division examined suspicious trading with total potential profit of more than $ 1 million in the May 1986 takeover of Sperry by Burroughs ,0000000000000000000000000010000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
examine,Enlarged transparencies of drawings that are lit from behind are hard to examine closely ,0000000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
examine,"It will examine all the data on the economy , together with the best forecasts its economists can dream up , and plan a monetary policy that will fit the need ",0000000000000000000000000010000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
examine,Operation Hunger recently studied 28 rural black communities and found evidence of malnutrition in more than half of the children examined ,0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
examine,"For the standard '' pap '' smear , a technician examines the cells on the swab for visual evidence of abnormalities that indicate pre - cancerous changes in the cervix ",0000000000000000100001000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
examine,"'' We tried to protect as many people as we could , examining every job , every structure and every expense , '' Mr. Traub said ",0000000000000000000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,"The appointments , filling vacant posts , are the first since the company 's top officers resigned at the end of May ",0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,"The airline said its load factor , or the percentage of available seats filled , was 60.4 % in August , unchanged from a year earlier ",0000000000000000000000001000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,Wo n't fill a cardboard box ,0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,"The three board positions will be filled by Michael Tun Zan , executive vice president of Pacific Bank ; Khateeb Lateef , an investment adviser ; and Theodore M. Bell , an attorney ",0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,He fills a vacancy created by the resignation of Henry W. Lorin ,0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,"Department stores nationwide are cutting back on apparel from such designers as Calvin Klein , Ralph Lauren and Liz Claiborne and instead filling racks with store brands ",0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,He fills positions that have been vacant for more than a year ,0000000000010000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,"Johnson & Johnson , caught off guard by the sudden surge in demand , says it is several weeks behind filling orders ",0000000000001000000110000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,"The airline said load factor , or the percentage of seats filled , was 39.3 % , up from 37.7 % a year earlier ",0000000000000000000000100000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,"The Nihon Keizai Shimbun , Japan 's leading business daily , reports that U.S. companies take an average of six months to a year to fill orders for Japanese buyers ",0000000000000000000000000101000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,"The load factor , or percentage of seats filled , for the month declined to 54.6 % from 55.7 % a year earlier ",0000000000000000000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,"Load factor , or percentage of seats filled , was 56.5 % in December , down slightly from 56.6 % in the year - ago period ",0000000000000000000000100000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,"But industry lobbyists argued successfully that reconstituting spent plastic containers into such alternative products as flower pots , drainpipes , synthetic lumber , and filling for pillows and sleeping bags should count against the recycling targets ",0000000000100000000000000100000100000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fill,I found that the journalists were delighted to find a young person interested enough in their trade to come in and go through the press clippings in those fascinating metal drawers that filled the morgue ,0010000000010000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,"'' If you 're an engineer , it 's better to get out and run an air - conditioner repair company -- or fix kettles , '' a European diplomat says ",0000000000000000000000010000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,"A domestic price rule will result in stable exchange rates over the long run , just as Prof . McKinnon 's proposal to fix nominal rates or put them within a band would do ",0000000000000000000000000000000001000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,We begged his mother for months to let us take him into Nha Trang and have it fixed ,0000000000010000010000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,"The debentures will carry a rate that 's fixed , but can increase based on natural gas prices ",0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,"Automatic transmissions of all makes are sometimes mis - shifted by careless drivers , it says , adding that its later models were n't fixed , just refined ",0100000000000000001000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,These grants are the public finance equivalent of a lottery for state and local governments that continually fix the odds in their favor of obtaining one ,0000000000000001010000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,"The U.S. sales arm of Honda Motor Co. of Japan said it is recalling approximately 66 , 000 Honda Prelude cars to fix a defect that could cause smoke or fire under the hood ",0000000000000000000000000100000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,"Because exchange rates were securely fixed , the strength of international arbitrage in markets for tradable goods was remarkable ",0000000000000010000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,A group of containerized - waste customers charged that Waste Management Inc. and Browning - Ferris Industries Inc. conspired on a nationwide basis to fix prices for container - refuse service ,0000000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,"So far this year , investors have snapped up $ 2.12 billion of Eurobonds carrying Japanese equity warrants ; warrants let investors buy an issuer 's stock at a fixed price within a set period ",0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,"Brokerage rates are fixed by the finance ministry , so discount brokerage is n't possible , unlike London where the fixed commissions were abolished in 1986 ",0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,"When federal Medicare officials fixed rates for hospital reimbursements five years ago , executives at 3 M and Abbott Laboratories separately began to worry about how their sales to hospitals would be affected ",0000100000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,"Because exchange rates were securely fixed , the strength of international arbitrage in markets for tradable goods was remarkable ",0000000000000010000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,"But , according to the EC Commission , the GATT panel agreed with the EC 's contention that Japan 's monitoring has the effect of improperly fixing prices paid by third - country users ",0000000000000000010000000010000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,It is for this reason that the advocates of a gold or commodity standard want to tie the dollar to a fixed price in relation to gold or other metals -- a horizontal restraint ,0000000000000000100000000000000010000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,"Sir Nicholas , who presided over many changes at the exchange , helped lay the foundation for the '' Big Bang '' deregulation of Britain 's securities markets by agreeing to end fixed commissions and other rules ",0000000000000100100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,A group of containerized - waste customers charged that Waste Management Inc. and Browning - Ferris Industries Inc. conspired on a nationwide basis to fix prices for container - refuse service ,0000000000000000000000001000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,The suit had asserted that Thiokol was wrong in telling the National Aeronautics and Space Administration that the rocket defect could be fixed ,0000000000000000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,"BMW of North America Inc. and Chrysler Corp. are recalling a total of 22 , 000 cars in California to fix faulty anti - smog devices , according to California officials ",1000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fix,She demanded that he send an engineer to fix it ,0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
flood,Mr. Cicerone and his colleagues slogged into flooded rice paddies a few years ago to take methane measurements ,0000000000000000010000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
flourish,"The astronauts also grew samples of proteins used in AIDS and cancer research that are difficult to make on Earth , but which may flourish under near - weightless conditions ",0000000000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
flourish,"The reservoir , used mostly for agriculture , is the source of the artesian wells that allowed oases to flourish along the coast for hundreds of years ",0000000000000001000010010000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
flourish,"By 1981 the lower end of the Pawtuxet , into which Ciba - Geigy had been pouring 1.2 million gallons of waste each day , could support only those organisms that flourish in sewage and toxic waste ",0000000001000000100000000000001000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
flourish,Another major Japanese concern is that any mold that slips throught U.S. screening procedures would flourish during the long passage to Japan ,0000000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
flourish,"To keep the bananas flourishing in winter , you need a $ 3 , 400 heat blower and $ 5 , 500 of diesel fuel ",0000000000001000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
flourish,"As they flourish , they provide food and hiding places for little fish , which in turn provide food for bigger fish , and so on ",0000000000100000000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
flow,"Steps were being taken , Occidental said , to remove natural gas from the pipelines that flow into Piper ",0000000000000001010000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
flow,Beer flowed from big pitchers as a cooling obbligato to the hot sounds ,0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
flow,"The ventilation system is designed to keep air pressure inside the building 's 12 laboratories slightly below normal , so that air from the hallways always flows into the labs to keep microbes from being carried out ",0000000000000000000010000001000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
flow,"To hold the property - tax rate low , Addison never built a system to process the sewage flowing from its many developments ",0000000100000000001000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,Smugglers countered by flying low and slow ,0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,"'' There are a lot of fares to clean out , '' says a spokeswoman for Eastern , which stopped flying from Los Angeles to San Francisco earlier this summer ",0000000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,The FAA found that Northwest was requiring international flight crews to fly a domestic leg as well before going off duty ,0000000000000000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,"The route generates about $ 120 million in revenue for United , which has been flying it since 1983 ",0000000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,"Airlines say they have lessened the risk by focusing increases on business fliers , who often must fly at any price ",0100000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,"The 47-year - old spaceman , who flew aboard a Soyuz capsule last December , reportedly was preparing for the first manned flight of a Soviet space shuttle ",0000000100000000001000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,But the resolution probably rests more on politics than on flying skill and commercial expertise ,0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,"When the U.S. expanded its gulf fleet a year ago to protect Kuwaiti tankers flying the U.S. flag , it left little doubt that it was siding with Iraq and the other Arab nations against Iran ",0000000010000000000000010000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,The senator was so eager to appear with the governor at a campaign event July 1 that he awoke at 4:30 a.m. and flew his own twin - engine airplane to Dayton ,0000000000000000100000000100000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,"When flights from Chicago to Islip , N.Y . , started falling behind schedule , the airline discovered that the Federal Aviation Administration had changed the flying route , making the trip 70 miles longer ",0000000000000000001000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,"For the first five months of the year , the NWA Inc. unit flew 14.9 billion revenue passenger miles , down 7.5 % from 16.1 billion miles a year earlier ",0000000000000000000000000000100000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,The problem is that the surging hordes of passengers are flying into the same number of airports ,0001000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,The body of al - Wazir was flown to Damascus for burial today ,0000000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,Mr. Petee said one man was so afraid his boss was going to ask him to fly that he started his own business ,0000000000000000010001000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,"For the first three months of 1988 , the airline said it flew 2.95 billion revenue passenger miles , up 15.2 % from the 2.56 billion miles a year earlier ",0000000000000000000000000000100000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,"Air Midwest said it flew 12.7 million revenue passenger miles in February , a 5.3 % decrease from 13.4 million a year earlier ",0000000000000000000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,Mr. Paulson also flew over China ,0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,It said the U.S. is prepared to rule out other routes that would fly over land in the U.S. or Canada '' except in the case of aircraft emergency . ',0000000000010000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,He flew off in one of his three 707s for long weekends in places like Australia with people like John and Bo Derek ,0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,"Chairs fly , Geraldo is bloodied , the governor is yelling '' outta my face , Noriega - breath ! '' while the vice president screams '' Read my lips , liberal man ! '' -RRB-/-R",0000000000000000000101000000000001000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,"The locust - control organization said five swarms were seen flying near Asmara , capital of Eritrea , between July 21 and 24 ",0000000000000000000000100000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,"And party chairman Paul Kirk never bothered to call him at all on Tuesday , Mr. Jackson 's aides say , though he could find the time to fly to Boston to extol Mr. Bentsen ",0000000000000000000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,"Armand Hammer , chairman of Occidental , planned to fly to Scotland to check out the situation for himself ",0000000000000000010000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,"Poor Roger , however , gets zapped and bammed and splatted over and over again , ending up on the floor with little birds flying around his head ",0000010000000000000000001000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,But I think it would be wise for all Americans to remember that the British were ruthless colonial masters wherever the Union Jack flew . -LRB- We fought the Revolutionary War over the issue . -RRB-/-R,0000000100001000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,"Secretary of State Shultz recently flew to Geneva , for example , to '' resolve ambiguities '' over INF verification ",0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,"Seeking new tactics , Mr. Corella last summer flew to the Philippines to meet leaders of the popular uprising that ousted the Marcos regime in 1986 ",0000000000000000000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
fly,"For example , investigators learned that the takeoff warning sounded when the crew landed in Saginaw , Mich . , before flying on to Detroit ",0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
grasp,"She was really grasping at everyone '' who could make her feel better about his safety , Ms. Crispen said ",0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
grasp,"It had wound itself around the erect herb many times , to the latter 's disadvantage , and now its upper tendrils were grasping the air , as if seeking an atmospheric foothold ",0000000000000000000000000000000100000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
grasp,"Ravin Caldwell , an obscure rookie special - teams player from Arkansas , finally grasped it , probably saving his team 's bacon ",0000000001000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kick,Then he drop - kicked the ball through some goal posts about 50 yards distant ,0000000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kick,"Sure enough , someone drop - kicked an extra point in last year 's '' preview '' season , and this year Dave Jacobs of the New England Steamrollers got a field goal and three PATs ",0000000000001000000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kick,"Mr. Ketelsen said yesterday that said their interest is greater than the company expected , but that '' we may have people kicking tires . '",0000100000000000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kick,"Meetings degenerated into shouting matches ; after one , a copywriter kicked a hole in a wall ",0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kick,"The horses ' handler , a young woman , leapt onto Mr. Ricci 's horse and kicked away in a cloud of dust ",0100000000001000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,The Soviets also rate as prime suspects in the plane crash that killed President Zia ul - Haq in August ; Pakistanis have concluded the cause was unspecified sabotage ,0000000000010000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,The failure of a rocket joint touched off the January 1986 explosion that killed the seven Challenger astronauts ,0000000000001000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,Israeli television said a Palestinian girl was killed during a West Bank protest and Gaza Strip hospital officials said 105 Palestinians were treated for beatings during a general strike there ,0000000000000000000000010000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,"Five years ago , a North Korean bomb killed 17 high - ranking South Korean government officials who were on a state visit to Rangoon , Burma ",0000000000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,"A car bomb exploded in a Palestinian refugee camp near Sidon , Lebanon , killing two sons of Mohammed Mrad , a leader of the dissident Democratic Front for the Liberation of Palestine ",0000000000000000000000000000100000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,"What about the recent story that did show a corpse ? -LRB- '' Portrait of Evil , '' was about a man who killed his parents . -RRB-/-R",0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,"Asked why he does n't trust the Sandinistas , he snaps , '' I do n't even have confidence in my own commandos , because any day they might kill me . '",0000000000000010000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,"Soviet officials acknowledged that several people were killed and others injured in recent ethnic unrest in Sumgait , in the republic of Azerbaijan ",0001000000000010000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,"Two Arabs aboard the vessel were killed , and three others were captured after the boat was intercepted by an Israeli patrol vessel off the southern Lebanese port city of Tyre ",0000000000000000000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,"Israelis have killed dozens of Palestinians , beaten hundreds and imprisoned thousands ",0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,"It concluded that some 9 % of the population , or 1.5 million people , probably has been killed ",0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,A court in London sentenced an American member of the outlawed Irish Republican Army to life imprisonment for killing a British police officer 13 years ago ,0000000000000000010000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,The U.N. said the fatalities brought to 48 the number of Palestinians killed since the wave of anti - Israeli unrest began in the occupied areas Dec. 8 ,0000000000000000000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,"In a Batman comic book hitting newsstands next week , DC Comics Inc. is killing off one of its oldest characters , the younger half of the Dynamic Duo ",0000000000000010000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,"Rather , emphasis should be placed on sophisticated incapacitating agents that do not kill or maim but simply render people unconscious or unable to act ",0000000000110100000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,"There has yet to be a confirmed report of a large animal killed by the flames , although a few deaths are almost inevitable , park officials say ",0000000000000000000000100001000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,"Mr. Weiss suggests that the new approach , once developed , could be used in combination with CD4 : The CD4 would handle the free - floating viruses , while the new drug would kill infected cells ",0001000000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,Thirty - seven U.S. crewmen were killed in that unexpected attack ,0000001010000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,'' Fat and cowardly generals had a good chance of being kicked out ; company commanders who were n't any good have either been kicked out or killed in battle ,0000000000010000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,"He notes that Iraq defused American anger last year by offering to pay damages after an Iraqi jet fighter mistakenly fired at the frigate USS Stark , killing 37 seamen ",0110000010000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,Officials in West Germany prepared for today 's start of a trial of a Shiite Moslem for the 1985 hijacking of a TWA jet in which a U.S. sailor was killed ,0000010000000000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,"A 19-year - old 737 owned by the airline was grounded after the top of its fuselage was torn off during an April 29 flight , killing a flight attendant ",0100000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,"It was then that a 747 crash killed 520 people , the worst single - aircraft accident in aviation history ",0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
kill,"'' If { Shorty } puts down his arms , the campesinos themselves will kill him . '",0000000000000010000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
knock,"I knocked at the bedroom door , and Father said the security company had just called to say there were certain '' irregularities '' that prevented them from keeping a watch over our store ",0000000000000000010000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
knock,"In northern Botswana , where the poor quality of their ivory protects elephants from poachers , the elephant population is out of control and has eaten and knocked down many square miles of scrubby forest ",0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
knock,Another trader almost had his glasses knocked off in the jostling ,0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
knock,"Where Chekhov has Lopakhin knocking over a small table , Mr. Dennehy goes crashing into a big , folding screen that 's standing in for a wall ",0000000000000010000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
knock,The curator who answered our loud knocking was so happy to have two Americans visit she opened up the entire museum for us ,0000000000000000000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
knock,"Once , he said , the page turner at a professional concert knocked over the whole score , causing a crescendo where none was intended ",0000000000000000000000001000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,"But to win , he donated $ 18 , 000 of his personal savings and lent his campaign $ 107 , 000 more ",0000000000000000000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,"But few , if any , have guidelines against lending to offshore entities that are South African - controlled or that have a significant South African minority interest ",0000000000000101000000001000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,"The reason is that , individually , banks have considered this sort of lending risky because the margins are too slim ",0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,"The rate on funds , or reserves that banks lend each other overnight , has been hovering between about 8 % and 8 1 4 % recently ",0001000100000000000000000010000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
lend,"Some bankers said at the time that Bolivia 's buy - back was a unique exercise for one of the poorest Latin American countries , where few banks would wish to lend again ",0000001000000000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
