verbs,sentences,preds,true
lend,"Nikko 's Mr. Axilrod predicts the central bank will try to hold the interest rate on federal funds -- the closely watched rate on reserves that banks lend each other overnight -- at about 6 1 2 % , down from the 6 3 4 % rate in recent weeks ","0000000000000000010000000100000000000
00000010000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"Alan Greenspan , chairman of the Federal Reserve Board , warned bankers about lending too much for leveraged buy - outs and other takeovers ","0100000000000000100000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"Mr. Cohen , who is taking an active interest in the RJR deal because of the estimated $ 4 billion that Shearson would lend RJR , pleaded with Mr. Kravis not to become involved , according to these people ","0000000000000000000010000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"This year , it gave General Motors permission to lend -- through local dealerships -- fleets of cars for party VIPs to use during each convention ","0100000000000000001000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"A further $ 150 million in bank loans , the last slice of a $ 1.95 billion bank loan agreed on last year and linked to those IMF loans , also probably wo n't be lent now , compounding Argentina 's payments difficulties ","0000000000000001000000100000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"The Canadian government agency said the funds will be lent to the Bank of China , which will make them available to the China National Technical Import & Export Corp . , which is purchasing the plants ","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,Deutsche Bank is establishing a consortium to lend another $ 2.1 billion to the Soviets and doing what it can to prepare the way for a large Soviet issue of deutsche mark bonds ,"0000000000100000000000001000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"About US $ 75 million of the debt is owed to the Brunei government , with the remainder due more than 30 international banks that lent the then Khoo - owned National Bank money before it was seized and closed by Brunei in November 1986 ","0000000000000000000000001000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"Particularly interesting are the pictures from Soviet museums , which have not previously lent to Gauguin retrospectives , nor have these conservative and understaffed institutions slathered varnish all over Gauguin 's colors , unlike many first - world owners ","0000000000000000000001000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,Connecticut 's state pension plan has lent $ 475 million since 1981 for in - state mortgages ,"0000000000001000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"More recently , Pablo Casals 's widow lent him her husband 's precious Goffriller cello for two years and the teen - ager played chamber music at Carnegie Hall with Isaac Stern , Yo - Yo Ma and other luminaries ","0100000000000001000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
melt,"But the judge 's opinion said that the agitator for the vacuum cleaner '' was melting '' and '' making a loud noise , the foot pedal handle release was breaking and the vacuums were not equipped with a steel - encased motor as had been advertised to the trade , but rather with a less desirable and less reliable '' motor ","0000001001000001000000000000000000000
00000000000010000000000000000000000000000000","0000000000000001000000000000000000000
00000000000000000000000000000000000000000000"
melt,"The SEC suit alleges that the stock , which was unregistered , climbed to as high as $ 17 a share as a result of the claims , which were bolstered when Mr. Brown bought 209 ounces of gold , which was melted into four pieces and displayed to shareholders at an August 1987 meeting ","0000100000000000000000000000000000000
00000110000000000000000000000000000000000000","0000000000000000000000000000000000000
00000100000000000000000000000000000000000000"
melt,"Engineers at General Binding , in Northbrook , Ill . , devised a method that melts the adhesive by sending a low - voltage current into the cover itself , resulting in a smaller and less expensive unit ","0000000000000010000001000000000000000
00000000000000000000000000000000000000000000","0000000000000001000000000000000000000
00000000000000000000000000000000000000000000"
melt,"And now that the winter snows are melting along the Indo - Chinese border in the Himalayas , tension between the two Asian rivals is again rising ","0010000110000000000000000000000000000
00000000000000000000000000000000000000000000","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000"
melt,"More troubling to voters in Sacramento , perhaps , is that Babcock & Wilcox also designed the Three Mile Island unit that almost melted down in 1979 ",0000000000100100000001110000000000000000000000000000000000000000000000000000000000,0000000000000000000000010000000000000000000000000000000000000000000000000000000000
melt,"It held open houses for prospective investors at the mine , where large amounts of rock were dug and ground up , filtered and washed , then melted in a furnace and '' poured into what were represented to be precious - metal blocks , shaped like pyramids , '' according to the criminal indictment filed against Mr. Barbara and four others in state court in Las Cruces , N.M ","0000100000000000000000000000000001100
00000000000000000000000000000000000000000000","0000000000000000000000000001000000000
00000000000000000000000000000000000000000000"
melt,"But mindful of Daedalus 's brash son , Icarus , who flew too close to the sun , melted his wings and fell fatally to the sea , they carefully avoid hubris ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000001000000000000000000
00000000000000000000000000000000000000000000"
melt,"Chaparral is a mini - mill only in the sense that it melts scrap in electric furnaces , a type of operation that has made steady headway in the U.S. as the huge facilities that employ coke and iron ore and the traditional blast furnaces have declined ","0000000000101000000000100000000010100
00000000000000000000000000000000000000000000","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000"
melt,The villagers -LRB- using dynamite purchased with His Highness 's money -RRB- channeled melting mountain snow -- the only water available in this high desert -- to previously arid land ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000100000000000000000000000
00000000000000000000000000000000000000000000"
melt,"There were kimono - clad waitresses , a couple of hundred men in blue suits , name cards , whiskey , little sushi bars and noodle stands along the walls , chefs with puff hats , piles of shrimp and meat , and an ice sculpture , slowly melting , as a centerpiece ","0000000000100000000000000001000000100
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
melt,"The fires , Ford said , could be caused by a nylon wiring shield that could melt and drip onto the engine 's hot exhaust manifold , '' resulting in an engine compartment fire . '","0000000000000010000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
melt,"It was a white New Year in Moscow , but by the time Christmas rolled around last week , unusually high temperatures , in the 30s and 40s day and night , had melted the snow away , leaving streets and sidewalks coated with mud and puddles ","0000000000000000000100000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
melt,"In a joint venture with a Japanese company this fall , Nucor Corp. of Charlotte will start melting steel in a new 500-worker I - beam mill at Blytheville , Ark . , on the Mississippi ","0000000000000000000000000000001000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
melt,"On the Cadillac Eldorado convertibles , water or melting snow dripping onto the window switch assembly when the driver 's door is open could cause an electrical short ","0000000000000001000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
melt,"'' This is the kind of junk we ca n't even melt into other garbage , '' says a major coin wholesaler who asked to remain anonymous because he has sold other coins under the auspices of the Marshall Islands ","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,Mr. Knight and others criticize the service for helping students miss classes ,"0000000100000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,"Among the possibilities considered by investigators : The suspect claimants might have posed as heirs , or even as missing shareholders in their own right , though they were n't on the original list provided by the company ","0000000000000000000000010000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,Part of the drop was attributed to the lessening severity of Hurricane Gilbert and expectations it would miss major U.S. oil facilities ,"0000000000000010000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,"While the Olympics are evoking thoughts of ancient Greece , do n't miss these new productions of the tragedies of Sophocles -- '' Oedipus the King , '' '' Oedipus at Colonus '' and '' Antigone . '","0010000000100000001000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,"Blacks who have quit white - run businesses say they do n't miss insults from whites who often did n't even realize they were insulting , or the edginess on the part of whites uncomfortable around blacks ","0000000010100000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,"Regular fans of this long - lived TV news magazine will not want to miss its 10th anniversary retrospective show , featuring excerpts from Barbara Walters 's interviews with Richard Nixon , Edwin Meese and James Brady ; reports on AIDS and Agent Orange ; and profiles of Barbra Streisand , Katharine Hepburn and Andrew Lloyd Webber ","0000000000000000001000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,"This year , one from Lancaster , Pa . , bought a lamp and took it home on the plane . -LRB- Irv Blumkin , Ron 's brother , drove the shareholder to the airport after he lingered too long in the store and missed his bus . -RRB-/-R","0100000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,"He gives a tour of a Berlin that is affectionate yet bewildered ; though he is n't a native Berliner , his is the view of a returning son who does n't quite know what to make of the city he 's missed so much ","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,"As for the sabotage argument , Mr. Kalelkar said that , on the morning following the disaster , an '' instrument supervisor '' found that a pressure indicator was missing from the methyl isocyanate tank ","0100000001000010000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,"In case you missed it , this low - budget exploitation flick is one of the record 263 films that qualify for Academy Award nominations by virtue of the fact that they opened in 1987 and played for at least a week in Los Angeles ","0000000100000000000101000000001000000
10000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,"Care Enterprises Inc . , a financially troubled nursing home operator , said negotiations with its banks are continuing for further extensions and waivers of loan covenant violations involving a $ 5 million principal payment that it missed last Friday ","0000000000000000000101000000000000010
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,Three submarine crewmen remained missing following an explosion and fire on the USS Bonefish that injured 22 of 92 aboard during a training mission 160 miles off Florida Sunday ,"0000010000000010000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,"Thomas E. Bolger , chairman and chief executive officer of Bell Atlantic Corp. in Philadelphia , said that although '' the entire industry will miss '' Mr. Olson , he does n't believe the company will suffer any substantial setbacks ","1010000000000000010000000000000000000
00100000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,"When he discovers they 're celebrating the sale of a property , he rudely begins to berate the older executive , in front of all , for not giving him a fair chance , only to find out he missed a telephone message ","0000000000000000000000000010000000000
00000100000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,"Over the past year , two teams of researchers , one at Johns Hopkins University and the other in London , have found that cells taken from colon cancer tumors are missing tiny bits of DNA -- possibly even tiny bits of genes -- on two different chromosomes ","0001000000000000000000010000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
plant,"Because of sharp drops in grain stockpiles , the department is likely to allow farmers to plant more acreage next year ","0000000000000000000010000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
plant,"Currently , if they do n't plant an allotted percentage of their so - called crop base with subsidized crops , the government penalizes them the next year by reducing the size of their base , thus cutting their subsidy payments ","0000000000000000100000000001000000100
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
plant,"One million of the acres were already in soil - saving grasses or trees when put into the reserve , and roughly a third of the cropland now idled was previously planted in crops that were not defined by the Agriculture Department as surplus -- meaning a dead loss for consumers and the U.S. economy ","0000000000000000001000000000000000100
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
plant,"The best way to reduce erosion is to lower price supports and target - prices that make it profitable for farmers to plant on marginal , highly erosive low - yielding ground ","0000000000000000000100000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
plant,Many had believed that the heavier - than - expected weekend rains would dampen for at least several days a rally that has been based primarily on conjecture that the newly planted corn and soybean crops were too dry to start growing ,"0001000000000010000001000000100000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
plant,"'' The new irrigation tunnel has allowed us to plant 6 , 000 willow trees and 600 apple trees and to earn money for the education of our children , '' she says , tears welling in her eyes ","0000000000000000000000010000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
plant,"However , new - crop beans -- to be planted this spring -- were up on continued expectations that this year 's planted acreage wo n't exceed last year 's by much , analysts said ","0000000000000000001000000000000000000
0000000000000000000000000000000000000
000000","0000000000000000000000000000000000000
0000000000000000000000000000000000000
000000"
plant,"Mr. Shamir spent Tu Bishvat planting a tree at a Jewish settlement on the occupied West Bank , where he said he expected the settlement movement to grow and flourish ","0000000000000000000000000000010000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
plant,"'' The new irrigation tunnel has allowed us to plant 6 , 000 willow trees and 600 apple trees and to earn money for the education of our children , '' she says , tears welling in her eyes ","0000000000000000000000010000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
plant,Russians planted the first trees in 1805 near the eastern Aleutian village of Unalaska ; a few survive and enjoy National Historic Landmark status ,"0000000000010000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
plant,"Showing off a rose garden he planted with his own hands , Mr. Lance quietly volunteers : '' One of the great things about roses , unlike people from time to time , is that you get back what you put into them . '","0000000001000000000000000000000000000
00001000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
play,Mr. Gorbachev has complained that children play soccer with loaves of bread because they 're so cheap ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000"
play,"Audiences love the interplay between Brown , a renowned bassist , and Harris , whose technique and volcanic energy moved one colleague to say , '' If God meant us to play like that , He would have given us 88 fingers . '","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000100000
00000000000000000000000000000000000000000000"
play,Publisher Thomas Valentino complains BMI paid him just $ 12 when a piece he handled was played on the nationally syndicated program '' Lifestyles of the Rich and Famous . ',0100000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000100000000000000000000000000000000000000000000000000000000000000000
plow,"The soil was so rocky that they had to do something with the boulders plowed up in their fields ; dry stone walls were built in other , scattered parts of the U.S . , but in smaller numbers ","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
plow,"Bostonians have excuses about why their snow is worse : The snow is often wet and slippery , making it harder to plow ; narrow , winding roads , steep hills , numerous bridges and potholes make driving more treacherous ","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
pour,"Public anger reached its zenith April 30 , 1982 , when angry mobs stopped three taxis bearing margis , dragged them from their cars , bludgeoned and poured acid on them and finally burned them to death ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000001000000000
00000000000000000000000000000000000000000000"
pour,"Lone Star Industries Inc. says its new cement , Pyrament , is so durable and fast - drying that an airplane can land on it four hours after it is poured , and so versatile it can be poured in almost any temperature ","0000000000000000001000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
pour,"Joseph M. Kornick , a principal , says the Minute Maid handle is more comfortably rounded '' to fit adults and children '' and has been placed lower '' to lower the center of gravity '' for easier pouring ","0000000000000000000000000000000000001
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
pour,"The report noted that whoever sent the SOS would have had to open a small hatch at the top of the boat in order to extend the radio 's antenna , thereby permitting water to pour in and capsize the craft ","0001000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
pump,"Wolverine also said the Wyoming well is being pumped at a rate of 255 barrels of oil a day from a depth of 7 , 260 feet ",0000010010000000000000000000000000000000000000000000000000000000000000000000000000,0000000010000000000000000000000000000000000000000000000000000000000000000000000000
pump,"Britain 's North Sea section pumps about 2.5 million barrels of oil a day , while the Norwegian section pumps about 1.2 million barrels a day ","0000000000000001000100000000000000000
00000000000000000000000000000000000000000000","0000000000000000000100000000000000000
00000000000000000000000000000000000000000000"
pump,"The company has been pumping gas in Houston for more than 25 years , but is classified in the area as a non - major , with a market share of just 2.6 % , according to Whitney Leigh ","0000100010000000000000000000000000000
00000000000000000000000000000000000000000000","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000"
pump,"Gary Floyd , owner of Johnson 's Corner , says he pumped one million fewer gallons of diesel fuel in 1987 than a year earlier ","0001000000010000000000010000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
pump,"Two years ago , Utah state engineers came up with what seemed a logical solution to the seasonal flooding of the Great Salt Lake : Create yet another lake nearby , and pump the excess water into it ","0000000000000000000000000000000010000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
pump,"Harvey D. White , an Auckland cardiologist , found that '' no dramatic difference '' emerged from a small study comparing TPA with streptokinase in preserving the heart 's pumping power and in prolonging survival following a first heart attack ","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
pump,"Scientists disagree , however , as to whether the heart 's pumping power is a true predictor of survival ","0000000000000001000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
pump,Dr. Grosssbard added that the apparent equality in pumping power obscured the fact that more streptokinase patients had died in the first three weeks ,"0001000000000100000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
pump,The LCG produced for the Apollo astronauts and used by current shuttle crews is made of white spandex and ribbed with 1 8-inch tubing through which water is pumped from a heat exchanger worn on a backpack to maintain an even body temperature ,"0001000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
pump,"A prepared statement from Dr. Lenfant 's office , read by an institute spokesman , said the institute plans to refocus its resources on the smaller , '' simple and reliable '' left ventricular assist devices -- half - heart pumps that may be implanted in tandem with the real heart to boost the power of its main pumping chamber ","0000000000000000000000000000000000100
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
pump,"The solvent , methyl tert - butyl ether , has been known for some time to dissolve gallstones but has n't been widely used because it had to be pumped into the gallbladder by a hand syringe for several hours while the patient was under general anesthesia ","0000000000000000000000000000011000000
00010000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
pump,Recovery efforts off the coast of Florida had been delayed while the workers pumped toxic gases from the 30-year - old vessel ,"0000000000100100000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
pump,"They pump their arms and wiggle their hips vigorously , producing a motion that Red Smith once likened to that of earthworms out after a thunderstorm ","0100000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
pump,"Two doctors from Pittsburgh raced by private jet to the Midwest to retrieve it ; on return , bad weather kept their plane circling over Pittsburgh for an hour and a half while Mr. McGowan , his chest opened and a heart - lung machine pumping his blood , lay on the operating table ","0000000000000000000000000000000010000
10000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
rain,"Mr. Syiem says there are times when it rains heavily , day and night , for two weeks running ",0000000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000010000000000000000000000000000000000000000000000000000000000000000000000000
rain,"In addition , Mr. Sieck said , NASA would cancel the test if it rained , on the off chance that the firing could be hit by lightning ",0000000000000010000000000100000000000000000000000000000000000000000000000000000000,0000000000000010000000000000000000000000000000000000000000000000000000000000000000
rain,"And , he says ominously , there is always the problem of what to do if the Army diverts water into the rivers and it starts to rain ",0000000000000000000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000001000000000000000000000000000000000000000000000000000000
rain,"'' The most harrowing time is when it rains , and this year it rained every single day except for two days in six weeks ","0000000010000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000010000000000000000000000
00000000000000000000000000000000000000000000"
rain,"Foul weather delayed the regatta , but it finally took place on Jan. 2 : '' It rained during the first race , rained and hailed during the second , and snowed during the third , '' Mr. Taylor wrote ","0000000000000000010000010000000000000
00000000000000000000000000000000000000000000","0000000000000000000000010000000000000
00000000000000000000000000000000000000000000"
rest,"But while contacts between the two sides continued , no talks occurred over the weekend , as senior officials of both groups rested after two weeks of grueling work ",0100000000000000000000100000000000000000000000000000000000000000000000000000000000,0000000000000000000000100000000000000000000000000000000000000000000000000000000000
rest,"Efforts to improve on - board bedding are aimed not at passengers but at pilots and cabin staff , who are supposed to get a chance to rest after working a certain number of hours ",0000000000010000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000001000000000000000000000000000000000000000000000000000000
rest,"In that first expedition and in a follow - up a year later , he and his scientific crew shot thousands of still photos and made hours of videotape of the Titanic 's final resting place ",0100000000000000000100000000000000000000000000000000000000000000000000000000000000,0000000000000000001000000000000000000000000000000000000000000000000000000000000000
rest,"Spain has begun restoring the Seville monastery where Christopher Columbus rested between sailings , and where he lay buried for a quarter century after he died , as part of an $ 800 million extravaganza to commemorate his discovery of America ","0000000000000000000100000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
ride,"The size of a Dalmatiner , these horses were ridden by teen - age boys dressed up as Valkyries to give an illusion of distance in the first production of the '' Ring . '","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
roll,Among Mr. Huffstutler 's prospective clients were attorneys suing American Motors in cases where Jeeps had rolled over ,0000000000001000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000100000000000000000000000000000000000000000000000000000000000000000
roll,"Company officials argue , too , that the maneuvers used could have caused any number of other vehicles -- including standard passenger cars -- to roll over ",0000001000000000000000000100000000000000000000000000000000000000000000000000000000,0000000000000000000000000100000000000000000000000000000000000000000000000000000000
roll,He hyped it by having a '' banker '' present to fondle the winner 's check while the bowlers rolled ,"0000000000010000100100000000000000000
00000000000000000000000000000000000000000000","0000000000000000000100000000000000000
00000000000000000000000000000000000000000000"
roll,"While American car - buyers still reflexively believe automobiles built in Japan are so good they roll on water , Honda in marketing the cars it is sending back home will boast that its Ohio - built Accords are American ","0000000010000000100000000000000000000
00000000000000000000000000000000000000000000","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000"
roll,"For only $ 4.95 , it advises me to wrinkle up my nose , pucker my lips , grit my teeth -LRB- but not too tightly -RRB- , smile for a while , open my mouth wide , drop my jaw and roll my eyes around to relax ","0000000000000000000000000000010100000
00000100000000000000000000000000000000000000","0000000000000000000000000000000000000
00000100000000000000000000000000000000000000"
roll,"For only $ 4.95 , it advises me to wrinkle up my nose , pucker my lips , grit my teeth -LRB- but not too tightly -RRB- , smile for a while , open my mouth wide , drop my jaw and roll my eyes around to relax ","0000000000000000000000000000000000001
00000100000000000000000000000000000000000000","0000000000000000000000000000000000000
00000100000000000000000000000000000000000000"
roll,"The attorney general offices of Texas , New York , California , Massachusetts and Missouri asked American Suzuki Motor Corp. to counter allegations that the four - wheel - drive vehicle is prone to rolling over when taking sharp turns at fast speeds ","0000000000000000000000010000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
roll,The suit also charges that Suzuki fraudulently withheld information about alleged design defects that give the Samurai a propensity to roll over in certain abrupt maneuvers ,"0000000000000000000010000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
roll,"A spokesman for the Georgia operations of Lockheed , where the last of 50 C-5Bs is scheduled to roll off the line early next year , said Lockheed has continued talking with a number of U.S. and foreign aircraft concerns about work for its huge plant here ","0000000000000000001000001000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
roll,'' But who 's going to roll the dice ? ',"0000001000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
roll,"Wean Industries Inc. said it received a $ 20 million subcontract from United Engineering Inc . , Pittsburgh , to supply equipment and components for a hot strip rolling mill to An Feng Steel Co. in Taiwan ","0000000000001000000000001000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
roll,"'' Jeez , '' you can just hear Joe Exec sighing , his shirt - sleeves rolled up , his arms buried deep in the trash , '' there must be something in here we can salvage . '","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
roll,"The brainchild of amateur inventor Craig Culver of Woodside , Calif . , the Isopoint is a sliding and rolling cylinder about the diameter of a cocktail straw that fits along the bottom of the keyboard 's spacebar ","0000000000000000000000000000101000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
sleep,"Oh yes , you also get to pay $ 2 for a cup of coffee , around $ 35 for a cheeseburger lunch for two , and up to $ 1 , 500 a day for your place to sleep ","0000000000100000000000000000000000000
00100000000000000000000000000000000000000000","0000000000000000000000000000000000000
00100000000000000000000000000000000000000000"
sleep,"'' Every day I come into Manhattan , I see people sleeping in boxes , '' he says ",0000010000010000000000000000000000000000000000000000000000000000000000000000000000,0000000000010000000000000000000000000000000000000000000000000000000000000000000000
sleep,"Her daughter demanded that she keep silent , telling her , '' You wo n't have a home to sleep in if you say anything about this . '",0001000000000000000100010000000000000000000000000000000000000000000000000000000000,0000000000000000000100000000000000000000000000000000000000000000000000000000000000
sleep,"'' One of the clues that it was n't really a crash was that she said everyone else slept through it , '' he says ",0000100000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000000001000000000000000000000000000000000000000000000000000000000000000
sleep,The second ad says Mr. Weicker was n't always sleeping ,"0000000001000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
sleep,"He then delivered a treatise on hypoxia and decompression sickness , noting that at 16 , 000 to 20 , 000 feet , people '' feel extreme fatigue , a great desire to sleep , severe headache , difficulty in breathing and chest pain , exactly as stated by the Ayat . '","0000000010000000000000000000000000000
00000100000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
sleep,"On the show , he has threatened to broadcast the home phone numbers of port commissioners so that residents who ca n't sleep Sunday night can call them up and keep the officials awake ","0000000000000000010000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
sleep,"Without spoiling too many surprises -- this play never stops surprising you -- I can say that the husband Rachel leaves behind on Christmas Eve will reappear , and so will both of the children who sleep peacefully through her escape ","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
sleep,"Friends and analysts predict it will be very difficult for the hard - driving entrepreneur to let go of his company that , early on , succeeded in coming up with a highly successful device to monitor sleeping infants ","0000000000000000000001000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
