verbs,sentences,preds,true
kill,The Salk vaccine is composed of killed polio virus ,0001110000000000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
kill,"He quashed the legislation despite the fact that first - degree murder involves killing with premeditation or with particular cruelty , such as torture ",1001100000100100000000100000000000000000000000000000000000000000000000000000000000,0000000000000100000000000000000000000000000000000000000000000000000000000000000000
kill,"Israel deported eight Palestinians to Lebanon and ordered the expulsion of 12 others , including six from the West Bank village where an Israeli teen - ager and two Palestinian youths were killed last week ",0100000001110100001000100010011000100000000000000000000000000000000000000000000000,0000000000000000000000000000000010000000000000000000000000000000000000000000000000
kill,"Meanwhile , a Palestinian was reported killed and the PLO called for a '' day of firebombs '' April 21 ","0000100001000001000000000000000000000
00000000000000000000000000000000000000000000","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,"The Japanese carrier was shaken in 1985 by a crash of a JAL Boeing 747 that killed 520 people , the worst single - aircraft accident in aviation history , and safety is a central issue in JAL 's current negotiations with several unions ","1011001101000001110000100000000110000
01101000000000000000000000000000000000000000","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000"
kill,But the Colombians seized the emissary and threatened to kill him if the colonel did n't turn over the drugs ,0000000010110000000000000000000000000000000000000000000000000000000000000000000000,0000000001000000000000000000000000000000000000000000000000000000000000000000000000
kill,"According to Mr. Gage , Mr. Mulheren later told police , several of whom are friends of his , that he would kill Messrs ",1100110110001001100001010000000000000000000000000000000000000000000000000000000000,0000000000000000000000100000000000000000000000000000000000000000000000000000000000
kill,"In November , North Korean agents blew up a Korean airliner en route to Seoul , killing all 115 people aboard ",1100010101000100111000000000000000000000000000000000000000000000000000000000000000,0000000000000000100000000000000000000000000000000000000000000000000000000000000000
kill,"A young woman , dying of cancer , is killed by a doctor ",0100001101100000000000000000000000000000000000000000000000000000000000000000000000,0000000001000000000000000000000000000000000000000000000000000000000000000000000000
kill,About 170 people were killed in Petropolis two weeks ago ,0100001000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
kill,"Administration officials said data collected by the U.S . , Japan , and Bahrain has confirmed South Korean charges that two North Korean agents planted a bomb that killed 115 people aboard a KAL jet last November ",0000110011100001100100101011100101000000000000000000000000000000000000000000000000,0000000000000000000000000000100000000000000000000000000000000000000000000000000000
kill,"More than 80 people were detained in the protests , in which an estimated 14 people were killed ",0100000010011000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000010000000000000000000000000000000000000000000000000000000000000000
kill,The U.S. added North Korea to its list of terrorist states and announced other sanctions over the November bombing of a Korean Air Lines jet that killed 115 ,1000010000000000000100011010000000000000000000000000000000000000000000000000000000,0000000000000000000000000010000000000000000000000000000000000000000000000000000000
kill,West German police are seeking a West Berlin woman working for Palestinian terrorists in connection with a 1986 discotheque bombing that killed two U.S. soldiers ,1001001001000010000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000001000000000000000000000000000000000000000000000000000000000000
kill,"And each , according to lawsuits filed in connection with the accidents , was injured or killed because those belts did not provide the safety that auto makers should have been giving to rear - seat passengers ",1000100011001110000100100100010111000000000000000000000000000000000000000000000000,0000000000000000100000000000000000000000000000000000000000000000000000000000000000
kill,"Separately , a Kurdish group claimed responsibility for the downing of a West German airliner in Turkey Saturday in which 16 were killed ",0001000000101000001100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000100000000000000000000000000000000000000000000000000000000000
kill,An Israeli patrol killed a three - year - old Palestinian boy in the Gaza Strip as Arabs staged a general strike in the occupied territories to mark the start of the 12th month of an uprising against Israel ,"1001000000100000110001001010011010100
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,"In the West Bank , troops fired on Arab youths , killing at least one ","0011000001011000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,"In fact , nursery accidents killed an average of 81 children a year between 1980 and 1986 ","0010001111001010000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,"In 1983 , North Korean agents are believed to have set off a bomb in Rangoon , Burma , that killed four South Korean cabinet ministers and 13 other Koreans in what may have been an attempt on the life of then - President Chun Doo Hwan ","1110011101000100110101100101010111001
00000011000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,"Last Tuesday , a federal jury in Akron , Ohio said it could n't identify a defect that could have caused an Audi 5000 to suddenly accelerate in an accident that killed a six - year - old boy ","0000010110001010010100001110101000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,"A bomb exploded in India 's northern Haryana state , killing at least 15 people and wounding about 25 others ","1100010000110000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,"Many of the 96 victims of Puerto Rico 's Dupont Plaza hotel fire on Dec. 31 , 1986 , were killed in a casino near the lobby ","1001010010010001101000001000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,"But in talking with the FBI agent , the man not only denied he 'd killed anyone , he said that he had n't escaped from prison , that the warden had simply told him to leave one day after more than 20 years behind bars ","1001011001010100101010001011100000111
00110000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,"Enseco Inc. said an explosion early yesterday at a unit 's plant in Berkeley Heights , N.J . , killed three people and seriously injured a fourth ","0001000101110000110110001000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,"Police said managing partner John A. Mulheren Jr . , whom they arrested Feb. 18 carrying a loaded rifle outside his home in Rumson , N.J . , intended to kill arbitrager Ivan F. Boesky , who has implicated Mr. Mulheren in Wall Street 's insider trading scandal ","0000001110010100010000011110010000110
00000011110000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,"Fidel Ramos , armed forces chief of staff , blamed the Communists for the deaths of 50 % of the candidates killed in pre - election violence , though personal rivalries and the settling of old scores appeared in many instances to be stronger motives ","0000001000001001001000000010111101001
00101010000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,"They appear in the internecine killing between different mafia groups , and the killing of judges , journalists , police and government leaders opposed to the drug traffic ","1010000000000101000001011000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,Federal researchers are exploring a possible new biological weapon against cells infected with the virus that causes AIDS . Scientists at the National Institutes of Health are studying a chemical that seeks and kills AIDS - infected blood cells without harming healthy ones ,"0000000100100001001010101000001010000
01101100000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,"It kills the parasite residing in red blood cells and has few side effects , SmithKline said ","1000101010000110000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,Foresters estimate that millions have been killed in Michigan and Wisconsin alone ,"0000111001100000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,"'' The only thing that would make me feel better about -LRB- the NIH experiment -RRB- would be to put in a second marker gene as a fail - safe , to allow you to kill all the cells of that lineage at will if something went wrong , '' one researcher says ","0011110010000000101000011100000110101
01111111000000100000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,"Blaming faulty lift - slab methods , OSHA has proposed $ 5 million in fines for contractors involved in the L'Ambiance Plaza apartment complex in Bridgeport , Conn . , which collapsed last year , killing 28 people ","1100010100101111110010010000111110001
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,"'' But we found that at the end of three weeks , they want to kill you . '","0100000100011110010000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,"With her giant henchman , the evil Gen. Kael -LRB- possibly named after the film critic of the New Yorker magazine , Pauline Kael -RRB- , she 's out to kill the baby who 's destined to end her rule ","0011000011001001100000011001000010101
01000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
kill,One person was killed -- an engineer on one of the trains ,"1010010001000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
knock,"And most of the jobs will go to candidates sought out by search firms , not those knocking on headhunter doors ",1010110101010000010100000000000000000000000000000000000000000000000000000000000000,0000000000000000010000000000000000000000000000000000000000000000000000000000000000
knock,"We union members were there backing John Kennedy with our money , door knocking and votes in 1960 ",0100000001010101000000000000000000000000000000000000000000000000000000000000000000,0000000000000100000000000000000000000000000000000000000000000000000000000000000000
knock,"-- Last September , 22-year - old Kimberly Isaac of Baton Rouge , La . , was badly scraped over a large part of her body when a 1977 LTD she had just parked in a grocery - store lot backed up , knocking her over and dragging her in circles ","1010000000011111110000010000100000000
00001010000001000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
knock,"Cale Yarborough 's car spun out of control on the first turn , '' knocking out nine other vehicles ","1110001000000010100000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
knock,"-- Last September , 22-year - old Kimberly Isaac of Baton Rouge , La . , was badly scraped over a large part of her body when a 1977 LTD she had just parked in a grocery - store lot backed up , knocking her over and dragging her in circles ","1011000011011110110100000000000000000
00001011111101000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
knock,I confess I fear word will get out that '' the man in the green house is a soft touch '' -- and that I will soon have several '' Clints '' knocking on my door ,"1111011010010000000100101111000010000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,Capital is no problem ; banks and insurance companies are eager to lend money to potential buyers ,1100000000110110000000000000000000000000000000000000000000000000000000000000000000,0000000000001000000000000000000000000000000000000000000000000000000000000000000000
lend,"Because $ 15 billion or more of long - term loans must be raised by whichever bidder wins the giant food company , they say , banks in lending syndicates for that deal may have trouble finding buyers in the secondary market for portions of their loans ","0100010000000011000001001000000111100
00000000010000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"Its administration expenses come to only 0.5 % of its assets -- an enviably low figure -- and its rock - solid finances , coupled with the good repayment record on its lending , have earned it an AAA rating on the world 's capital markets where it raises nearly 90 % of the capital that it lends ","0100100010100000100000110100110001100
11100100001000010010000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,And only 20 % reported that their customers lent them engineers to supplement their own technical expertise ,"1010000110010000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"Changes in Florida Federal 's rate on its Liquidity Plus money market account are linked to a seven - day average for the federal funds rate , which is the rate on reserves that banks lend one another overnight ","1000100000000001000010000001100000001
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,The rest would go to more than 30 international banks that lent the National Bank money before it was seized and closed by Brunei in November 1986 ,"0011110100010110111010100000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"James D. Harper Jr . , a big Chicago investor and former real estate lending chief at Continental Illinois Corp . , said he lent hundreds of millions of dollars to Mr. Zell over the years , it was always repaid , and that Mr. Zell nearly always made out well ","1001100100000001111010001000101000000
01100100001010000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"Having expanded to handle the 1986 and 1987 mortgage crush , lenders flush with deposits have money to lend but not enough borrowers ","0010000011110110010000100000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"AMR Corp. 's American Airlines agreed to lend Braniff Inc . , Dallas , as much as $ 21 million , and also purchase certain Braniff assets for as much as $ 23 million , according to documents filed with the Securities and Exchange Commission ","0111011000111110000100101011101011001
00100111000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,ERG Resources Inc. said Australia 's Giant Resources Ltd. agreed to lend the company 43 million Canadian dollars -LRB- US $ 35.5 million -RRB- and provide security for a C $ 60 million gold loan planned by ERG ,"0000100001100101000001100100000010001
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"The U.S. Export - Import Bank could assist the Polish transaction , but it 's legally forbidden to lend funds to Romania ","0000111100000000000111000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"The rate on funds , or reserves that banks lend each other overnight , averaged about 7 1 2 % , up from 7.42 % Friday ","0001100000000000010001000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"A recently proposed $ 350 million loan , which would have cleared up most of these overdue payments , had to be scaled back to $ 330 million and is in danger of foundering , partly because banks have been slow to respond to the call to lend ","0000101111111000001011001001010010001
01001110010000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"Since late January , the Fed has pushed the rate on federal funds , or reserves banks lend one another overnight , down a quarter of a percentage point to 6 1 2 % and then back up to about 6 3 4 % ","0000000100000000000010100000111100010
01010000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,The Farm Credit System Assistance Board said the government will provide more than $ 20.5 million to pay off stockholders in six lending units now being liquidated ,"0000101011110001100000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"Other gems include stories about why Colgate - Palmolive 's Soaky bubble bath proved a marketplace dud -LRB- the suds went flat when kids urinated in the bathwater -RRB- , and how Norton Simon made a bundle by outwitting its bankers -LRB- anticipating higher interest rates , the company sold $ 250 million in debentures at 9.5 % in 1979 , and a year later lent the money at 17 % and 18 % to the same institutions , such as the Bank of America , that had bought the bonds -RRB- ","1100001011100101010001010101110010000
1001100111000101011000000001100100000
100000101000000010","0000000000000000000000000000000000000
0000000000000000000000000000000000000
000000000000000000"
lend,"Federal law prohibits banks from lending to federal campaigns except '' on a basis which assures repayment , '' wording which at least some FEC commissioners interpret as requiring a firm pledge of existing collateral ","0000001000000110000011000011001000100
0000000000000000000000000000000000000
000000000000000000","0000000000000000000000000000000000000
0000000000000000000000000000000000000
000000000000000000"
lend,"The company had a $ 14.24 billion working capital surplus at year end , but $ 13.98 billion of that came from money lent by GMAC to the parent , which took over financing of wholesale sales to dealers ","0100110100111101011001011000111000001
11000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"But earlier , the real estate concern said its financial adviser , First Boston Corp . , had agreed to lend as much as $ 900 million in short - term subordinated debt , in addition to $ 200 million of '' bridge loans . '","0100001000010101000101000110000000001
00110001100000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"They will change their attitude -- and will lend money to Brazil -- they have too much at stake not to , '' says Rimmer de Vries , chief international economist at Morgan Guaranty Trust Co ","1110101100101011010010000011010100010
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"Manufacturers Hanover Ltd . , the London - based investment - banking unit of Manufacturers Hanover Corp . , is organizing banks to lend $ 160 million to Super Octanos C.A . , a 51 % Venezuelan state - owned joint venture ","0101100000001101010110001011000100100
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"Banks probably will raise their prime , or base , lending rates this spring or early this summer , according to Mellon Bank 's Mr. Robertson ","0011000001000100000010010100000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"One branch of Superior Training Services , an Indianapolis - based career - school chain , showed $ 24 million in defaults , or 44 % of the money lent to its students , in a state governments ' study ","0111000000000000100101110010111000000
11000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"The Department of Labor has stirred up a storm of controversy with proposed regulations that would govern how qualified pension plans , including 401 -LRB- k -RRB- savings arrangements , could lend money to participating employees ","1110010001010000100000101101100001010
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"Federal regulators are expected to issue a statement as early as this week intended to reassure nervous Wall Street firms who have lent more than $ 10 billion to the thrift unit of deeply troubled Financial Corp. of America , Wall Street executives said ","0000100100101011101000111100101100011
11000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,Regulators are expected to issue soon a statement to reassure firms that have lent to the thrift unit of troubled Financial Corp. of America ,"0001110011001110011011100000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"So if he wants to return the federal money , his only option seems to be to find a friendly banker who will lend him the $ 6 million without collateral , on the strength of his predicted future receipts and his prodigious reputation for raising money when he was in the television religion business ","0110100000000010100100101001111100000
01100101100110010100000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"Under the new agreements , LivingWell will lend T.H.E. about $ 1.2 million on a secured basis , cancel prior T.H.E. indebtedness to a LivingWell unit , and return about two million T.H.E. common shares ","0000001000101001000100100111101101100
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"For example , he predicts that banks will lower their prime , or base , lending rate , which now is 8 1 2 % , to 8 % by midyear and 7 1 2 % by the end of the year ","0011110100000100001010100010010001001
00101000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"The IDB has lent more than $ 35 billion since its inception 27 years ago , much of it to create the type of parastatal companies Treasury Secretary James Baker has been trying to persuade Latin governments to dismantle ","1101110101010000011100011110100011011
10000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"Nikko 's Mr. Axilrod predicts the central bank will try to hold the interest rate on federal funds -- the closely watched rate on reserves that banks lend each other overnight -- at about 6 1 2 % , down from the 6 3 4 % rate in recent weeks ","0100100011100100011010000000001010110
01100111000110000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"Alan Greenspan , chairman of the Federal Reserve Board , warned bankers about lending too much for leveraged buy - outs and other takeovers ","0101100100010000010001000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"Mr. Cohen , who is taking an active interest in the RJR deal because of the estimated $ 4 billion that Shearson would lend RJR , pleaded with Mr. Kravis not to become involved , according to these people ","0100100010011100110100101010010101001
10000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"This year , it gave General Motors permission to lend -- through local dealerships -- fleets of cars for party VIPs to use during each convention ","1101000110010011101001000100000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"A major part of the sale proceeds will be used to repay about US $ 225 million in National Bank debt owed to the Brunei government and more than 40 international creditors , mainly banks that lent to National Bank before it was seized and closed by Brunei in November 1986 ","0011000100100100101001100001000001011
11100110010010000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"A further $ 150 million in bank loans , the last slice of a $ 1.95 billion bank loan agreed on last year and linked to those IMF loans , also probably wo n't be lent now , compounding Argentina 's payments difficulties ","0000100010101000100101110100100000011
00011000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"The Canadian government agency said the funds will be lent to the Bank of China , which will make them available to the China National Technical Import & Export Corp . , which is purchasing the plants ","1001001101101100110001011010001011100
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,Deutsche Bank is establishing a consortium to lend another $ 2.1 billion to the Soviets and doing what it can to prepare the way for a large Soviet issue of deutsche mark bonds ,"1011001000100000001010001000110010000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"About US $ 75 million of the debt is owed to the Brunei government , with the remainder due more than 30 international banks that lent the then Khoo - owned National Bank money before it was seized and closed by Brunei in November 1986 ","0100110010100001001110101101000110101
01010000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"Particularly interesting are the pictures from Soviet museums , which have not previously lent to Gauguin retrospectives , nor have these conservative and understaffed institutions slathered varnish all over Gauguin 's colors , unlike many first - world owners ","0100101111100110001101100001001000100
10000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,Connecticut 's state pension plan has lent $ 475 million since 1981 for in - state mortgages ,"0100001011100000100000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
lend,"More recently , Pablo Casals 's widow lent him her husband 's precious Goffriller cello for two years and the teen - ager played chamber music at Carnegie Hall with Isaac Stern , Yo - Yo Ma and other luminaries ","0001111101010100000000011110011110000
10000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
melt,"But the judge 's opinion said that the agitator for the vacuum cleaner '' was melting '' and '' making a loud noise , the foot pedal handle release was breaking and the vacuums were not equipped with a steel - encased motor as had been advertised to the trade , but rather with a less desirable and less reliable '' motor ","0011000001000011010000100110111000000
10000000011010000000000000000000000000000000","0000000000000001000000000000000000000
00000000000000000000000000000000000000000000"
melt,"In Mr. Kupfer 's '' Ring , '' a nuclear war has melted most of the world and made shopping difficult ","0010001000100100010000000000000000000
00000000000000000000000000000000000000000000","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000"
melt,"The SEC suit alleges that the stock , which was unregistered , climbed to as high as $ 17 a share as a result of the claims , which were bolstered when Mr. Brown bought 209 ounces of gold , which was melted into four pieces and displayed to shareholders at an August 1987 meeting ","1100100011100111000011000010100000101
10111001001101000100000000000000000000000000","0000000000000000000000000000000000000
00000100000000000000000000000000000000000000"
melt,"Engineers at General Binding , in Northbrook , Ill . , devised a method that melts the adhesive by sending a low - voltage current into the cover itself , resulting in a smaller and less expensive unit ","0101001011000001000000001001100000101
10000000000000000000000000000000000000000000","0000000000000001000000000000000000000
00000000000000000000000000000000000000000000"
melt,"And now that the winter snows are melting along the Indo - Chinese border in the Himalayas , tension between the two Asian rivals is again rising ","1100100100001000011001101000000000000
00000000000000000000000000000000000000000000","0000000100000000000000000000000000000
00000000000000000000000000000000000000000000"
melt,"More troubling to voters in Sacramento , perhaps , is that Babcock & Wilcox also designed the Three Mile Island unit that almost melted down in 1979 ",0011000001000011000010001100000000000000000000000000000000000000000000000000000000,0000000000000000000000010000000000000000000000000000000000000000000000000000000000
melt,Atlantic currently has melting and casting operations at both sites ,0100101110000000000000000000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
melt,"Mr. Martineau also says the tractors reflect another Russian approach to manufacturing : '' You could melt down one Belarus and make three American tractors with the amount of metal the Russians have put in it , '' he says ","1000000011010000010010010100000011001
00000000000000000000000000000000000000000000","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000"
melt,"It held open houses for prospective investors at the mine , where large amounts of rock were dug and ground up , filtered and washed , then melted in a furnace and '' poured into what were represented to be precious - metal blocks , shaped like pyramids , '' according to the criminal indictment filed against Mr. Barbara and four others in state court in Las Cruces , N.M ","1001110100000010001110000010000100010
01100001010000100100010101011000000000000000","0000000000000000000000000001000000000
00000000000000000000000000000000000000000000"
melt,"But mindful of Daedalus 's brash son , Icarus , who flew too close to the sun , melted his wings and fell fatally to the sea , they carefully avoid hubris ","0000110001010110010000001010001000000
00000000000000000000000000000000000000000000","0000000000000000001000000000000000000
00000000000000000000000000000000000000000000"
melt,"Chaparral is a mini - mill only in the sense that it melts scrap in electric furnaces , a type of operation that has made steady headway in the U.S. as the huge facilities that employ coke and iron ore and the traditional blast furnaces have declined ","1001000000011101100011000110001000010
11000000100000000000000000000000000000000000","0000000000001000000000000000000000000
00000000000000000000000000000000000000000000"
melt,The villagers -LRB- using dynamite purchased with His Highness 's money -RRB- channeled melting mountain snow -- the only water available in this high desert -- to previously arid land ,"1010110110000100001000001110100000000
00000000000000000000000000000000000000000000","0000000000000100000000000000000000000
00000000000000000000000000000000000000000000"
melt,"There were kimono - clad waitresses , a couple of hundred men in blue suits , name cards , whiskey , little sushi bars and noodle stands along the walls , chefs with puff hats , piles of shrimp and meat , and an ice sculpture , slowly melting , as a centerpiece ","0000001011000000100111000010011111110
10000010010111000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
melt,"The fires , Ford said , could be caused by a nylon wiring shield that could melt and drip onto the engine 's hot exhaust manifold , '' resulting in an engine compartment fire . '","1000011101001011011001111000011100100
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
melt,"'' We had to melt it down with hot water , as hot as your head could stand , before we could comb the hair out , '' recalls Jennie Aguilar , a beauty - school instructor in Canoga Park , Calif ","0001011111011101100100001100000000000
00010000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
melt,"It was a white New Year in Moscow , but by the time Christmas rolled around last week , unusually high temperatures , in the 30s and 40s day and night , had melted the snow away , leaving streets and sidewalks coated with mud and puddles ","1100000010101000100000010001001100001
10101111110000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
melt,"In a joint venture with a Japanese company this fall , Nucor Corp. of Charlotte will start melting steel in a new 500-worker I - beam mill at Blytheville , Ark . , on the Mississippi ","0000000000011101011000010001000100010
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
melt,"On the Cadillac Eldorado convertibles , water or melting snow dripping onto the window switch assembly when the driver 's door is open could cause an electrical short ","0000001001000100001101001100000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
melt,"'' This is the kind of junk we ca n't even melt into other garbage , '' says a major coin wholesaler who asked to remain anonymous because he has sold other coins under the auspices of the Marshall Islands ","0000000000000011000000001001000010011
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,"'' Ray Shaw is an exceptionally talented newsman and business executive and definitely will be missed , '' Mr. Phillips said ",0100011111011100000100000000000000000000000000000000000000000000000000000000000000,0000000000000001000000000000000000000000000000000000000000000000000000000000000000
miss,Mr. Knight and others criticize the service for helping students miss classes ,"1010000100010000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,"Among the possibilities considered by investigators : The suspect claimants might have posed as heirs , or even as missing shareholders in their own right , though they were n't on the original list provided by the company ","1010101011110100001100001010000001010
10000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,Part of the drop was attributed to the lessening severity of Hurricane Gilbert and expectations it would miss major U.S. oil facilities ,"0001101000101101000001000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,"While the Olympics are evoking thoughts of ancient Greece , do n't miss these new productions of the tragedies of Sophocles -- '' Oedipus the King , '' '' Oedipus at Colonus '' and '' Antigone . '","0000001100000100100100000010001100001
10000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
miss,"Blacks who have quit white - run businesses say they do n't miss insults from whites who often did n't even realize they were insulting , or the edginess on the part of whites uncomfortable around blacks ","0010001010100100000001000000100010001
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
